               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  28,            0.035884,            0.020499,            0.004799,             0.97918,             0.79794,             0.86119,             0.54054,             0.02137,           0.0082793,          0.00039568,           0.0095545,           0.0095545,           0.0095545
                  29,            0.034842,            0.020607,             0.00454,             0.93258,               0.875,             0.87899,             0.58084,            0.023157,           0.0083685,           0.0067223,            0.009538,            0.009538,            0.009538
                  30,            0.035605,            0.019914,           0.0050974,             0.96294,             0.71478,             0.86319,              0.4647,            0.022547,           0.0079889,           0.0016285,           0.0095215,           0.0095215,           0.0095215
                  31,            0.036721,            0.020803,           0.0042734,              0.9393,             0.79521,              0.8739,             0.57383,            0.023533,           0.0084293,           0.0013161,            0.009505,            0.009505,            0.009505
                  32,            0.036192,            0.020184,           0.0044466,             0.87854,               0.875,             0.90023,             0.52098,            0.023184,           0.0081687,            0.007011,           0.0094885,           0.0094885,           0.0094885
                  33,            0.035204,            0.019547,           0.0042658,             0.95099,               0.875,             0.89513,              0.5697,            0.024483,           0.0081918,           0.0050194,            0.009472,            0.009472,            0.009472
                  34,            0.036904,            0.019855,           0.0039887,             0.85207,              0.8125,             0.85354,             0.51004,             0.02127,           0.0083544,           0.0015507,           0.0094555,           0.0094555,           0.0094555
                  35,            0.033749,             0.01914,           0.0046476,             0.97961,             0.81008,             0.91029,             0.53565,            0.023001,           0.0075173,           0.0022053,            0.009439,            0.009439,            0.009439
                  36,            0.036138,            0.019777,           0.0051583,             0.70922,             0.87992,             0.85725,             0.55304,            0.020607,           0.0088055,           0.0055664,           0.0094225,           0.0094225,           0.0094225
                  37,            0.035484,            0.020321,           0.0042599,             0.97516,              0.8125,             0.86613,             0.51485,            0.021946,           0.0081561,           0.0020947,            0.009406,            0.009406,            0.009406
                  38,            0.035551,             0.01963,           0.0037274,             0.96738,             0.86716,             0.92279,             0.57438,            0.021989,           0.0070534,          0.00081615,           0.0093895,           0.0093895,           0.0093895
                  39,            0.035493,            0.020189,             0.00471,              0.9844,             0.86431,             0.89367,             0.57889,             0.02131,           0.0074043,          0.00066433,            0.009373,            0.009373,            0.009373
                  40,            0.034308,            0.019839,           0.0039078,             0.93411,             0.86603,             0.91058,             0.59022,            0.020423,           0.0080996,            0.001807,           0.0093565,           0.0093565,           0.0093565
                  41,            0.033829,            0.019512,           0.0042788,             0.89195,              0.8125,             0.81653,             0.47146,            0.021589,           0.0078986,           0.0023258,             0.00934,             0.00934,             0.00934
                  42,            0.034449,            0.019405,            0.003978,             0.98187,             0.80589,             0.83888,             0.57856,            0.022235,           0.0081582,           0.0016369,           0.0093235,           0.0093235,           0.0093235
                  43,            0.035879,             0.01999,           0.0033732,             0.98282,             0.74119,             0.80733,             0.55945,             0.02234,           0.0078921,          0.00053558,            0.009307,            0.009307,            0.009307
                  44,            0.034485,             0.01921,           0.0041239,             0.93231,                0.75,             0.79872,             0.55285,            0.020576,           0.0085855,           0.0015388,           0.0092905,           0.0092905,           0.0092905
                  45,            0.033469,            0.018688,             0.00409,              0.8541,               0.875,              0.8832,             0.54122,            0.020402,           0.0082555,           0.0016521,            0.009274,            0.009274,            0.009274
                  46,            0.034756,            0.018884,           0.0031967,             0.85959,             0.84809,             0.86143,             0.53759,            0.022313,           0.0092645,           0.0010334,           0.0092575,           0.0092575,           0.0092575
                  47,            0.033382,            0.019665,           0.0036521,              0.9609,             0.80223,             0.87236,             0.58495,            0.020613,           0.0085447,           0.0018425,            0.009241,            0.009241,            0.009241
                  48,            0.033145,            0.018557,           0.0042976,             0.98405,             0.81182,             0.87548,             0.56334,            0.022445,           0.0085983,           0.0011742,           0.0092245,           0.0092245,           0.0092245
                  49,            0.033008,            0.019238,           0.0030305,             0.85827,              0.8122,             0.87764,             0.55507,            0.023199,           0.0074973,          0.00061779,            0.009208,            0.009208,            0.009208
                  50,            0.032911,            0.018384,           0.0033339,             0.89709,              0.8125,              0.8717,             0.58016,             0.02254,           0.0077806,          0.00082092,           0.0091915,           0.0091915,           0.0091915
                  51,            0.033059,            0.019751,           0.0027473,             0.93151,             0.86852,             0.88838,             0.59143,            0.023014,           0.0082402,           0.0048016,            0.009175,            0.009175,            0.009175
                  52,            0.032765,            0.018821,           0.0031923,              0.9854,              0.8125,             0.83642,             0.56395,             0.02167,           0.0076237,           0.0011705,           0.0091585,           0.0091585,           0.0091585
                  53,            0.033793,            0.019345,           0.0037248,             0.94133,              0.8674,             0.88351,              0.5394,            0.021808,           0.0080023,           0.0011559,            0.009142,            0.009142,            0.009142
                  54,            0.033712,            0.019165,           0.0027074,             0.98148,             0.79271,             0.86662,             0.56901,            0.021957,           0.0081735,           0.0015224,           0.0091255,           0.0091255,           0.0091255
                  55,            0.033788,            0.018204,           0.0043147,             0.98916,             0.75684,              0.8729,             0.54482,            0.022001,           0.0077145,          0.00068378,            0.009109,            0.009109,            0.009109
                  56,            0.033927,            0.018767,           0.0041346,             0.93298,             0.87246,             0.86449,             0.53639,            0.020791,           0.0086851,           0.0023746,           0.0090925,           0.0090925,           0.0090925
                  57,            0.033468,            0.019452,           0.0042967,             0.94228,              0.8125,             0.85101,              0.5048,            0.022277,           0.0086198,            0.001498,            0.009076,            0.009076,            0.009076
                  58,            0.033552,            0.018988,           0.0040524,             0.92612,             0.86852,             0.86664,             0.55639,            0.024106,           0.0084088,           0.0016953,           0.0090595,           0.0090595,           0.0090595
                  59,            0.032986,            0.018271,           0.0030818,             0.94579,              0.8125,             0.86328,             0.55527,            0.022114,           0.0084133,           0.0010115,            0.009043,            0.009043,            0.009043
                  60,            0.033216,            0.018869,           0.0024489,              0.9423,             0.86968,             0.87709,             0.59578,            0.019525,           0.0080366,          0.00061798,           0.0090265,           0.0090265,           0.0090265
                  61,            0.031793,            0.017783,           0.0027806,             0.94228,             0.87308,             0.88905,             0.60873,            0.019316,           0.0081666,           0.0011055,             0.00901,             0.00901,             0.00901
                  62,            0.032755,            0.018814,           0.0027759,             0.96277,               0.825,             0.88208,             0.58218,            0.020904,           0.0083334,          0.00095654,           0.0089935,           0.0089935,           0.0089935
                  63,            0.031866,            0.018687,           0.0030568,             0.94604,             0.87138,              0.8808,             0.59444,            0.020412,           0.0077341,           0.0010437,            0.008977,            0.008977,            0.008977
                  64,            0.032723,            0.019245,           0.0033419,             0.95575,              0.8673,             0.88178,             0.58645,            0.020803,           0.0083995,          0.00082588,           0.0089605,           0.0089605,           0.0089605
                  65,            0.031789,            0.018881,            0.003323,             0.89803,               0.875,             0.90832,             0.59901,            0.019285,           0.0077307,          0.00045853,            0.008944,            0.008944,            0.008944
                  66,            0.032256,             0.01782,           0.0033284,             0.93062,             0.87124,             0.87886,             0.61392,            0.020952,           0.0086272,          0.00094986,           0.0089275,           0.0089275,           0.0089275
                  67,            0.033318,            0.018649,           0.0026652,             0.94159,               0.875,             0.91338,             0.61875,            0.018908,           0.0082417,           0.0016541,            0.008911,            0.008911,            0.008911
                  68,            0.032068,            0.018391,           0.0030294,             0.94093,               0.875,             0.88115,             0.58994,            0.024828,           0.0084052,          0.00063839,           0.0088945,           0.0088945,           0.0088945
                  69,            0.031949,            0.018162,           0.0039571,             0.83178,               0.875,             0.86329,             0.57152,            0.024013,           0.0093713,           0.0010628,            0.008878,            0.008878,            0.008878
                  70,            0.033075,            0.017981,           0.0036189,             0.95639,             0.85697,             0.88055,             0.60114,            0.019945,           0.0077245,            0.000562,           0.0088615,           0.0088615,           0.0088615
                  71,            0.031238,            0.019002,           0.0038484,             0.93607,              0.8125,             0.85536,             0.60397,            0.021184,           0.0082898,          0.00041752,            0.008845,            0.008845,            0.008845
                  72,            0.030883,            0.018145,           0.0032152,              0.9334,             0.87359,             0.87053,             0.60471,            0.018048,            0.008024,           0.0005394,           0.0088285,           0.0088285,           0.0088285
                  73,            0.031462,            0.017956,           0.0033845,             0.92908,               0.875,             0.86751,              0.6017,            0.020027,           0.0084441,          0.00050945,            0.008812,            0.008812,            0.008812
                  74,            0.032458,            0.017903,           0.0042651,             0.96651,               0.875,             0.88687,             0.59947,            0.020915,           0.0086527,          0.00093994,           0.0087955,           0.0087955,           0.0087955
                  75,            0.031362,            0.018867,           0.0039817,             0.91845,               0.875,             0.87315,             0.56911,            0.021857,           0.0093498,           0.0013895,            0.008779,            0.008779,            0.008779
                  76,            0.031288,            0.018155,           0.0029815,             0.98805,              0.8444,             0.88466,             0.59064,            0.021732,           0.0087087,           0.0024237,           0.0087625,           0.0087625,           0.0087625
                  77,            0.030384,            0.018104,           0.0025906,             0.99303,             0.86023,             0.87481,             0.58538,            0.024643,            0.008786,           0.0014435,            0.008746,            0.008746,            0.008746
                  78,            0.031012,             0.01831,           0.0024339,             0.94479,             0.86799,             0.87848,             0.57209,            0.023942,           0.0079732,          0.00099754,           0.0087295,           0.0087295,           0.0087295
                  79,            0.031363,            0.017441,            0.002439,             0.94607,             0.86726,              0.8775,             0.54199,            0.021508,           0.0085251,          0.00093517,            0.008713,            0.008713,            0.008713
                  80,            0.032638,            0.018092,           0.0027495,             0.99411,             0.86687,             0.88219,             0.60928,            0.020385,           0.0088525,          0.00069885,           0.0086965,           0.0086965,           0.0086965
                  81,            0.031657,            0.018215,           0.0030542,             0.97975,               0.875,             0.88183,             0.59497,            0.020624,           0.0084021,          0.00041618,             0.00868,             0.00868,             0.00868
                  82,            0.030628,            0.018382,           0.0036301,             0.93369,             0.86179,             0.88391,             0.59756,            0.021547,           0.0079436,          0.00032444,           0.0086635,           0.0086635,           0.0086635
                  83,            0.031912,            0.017811,           0.0035007,             0.84075,             0.85718,             0.83592,             0.53646,             0.02107,           0.0079606,          0.00062008,            0.008647,            0.008647,            0.008647
                  84,              0.0308,            0.018802,           0.0029822,             0.85557,               0.875,             0.84281,             0.57883,            0.020707,           0.0080523,          0.00069122,           0.0086305,           0.0086305,           0.0086305
                  85,            0.032437,            0.019023,           0.0032322,             0.94799,               0.875,             0.87989,             0.56785,            0.021839,           0.0084894,           0.0011086,            0.008614,            0.008614,            0.008614
                  86,            0.031919,            0.018728,           0.0032642,             0.93023,               0.875,             0.88026,              0.5596,            0.022642,           0.0084834,           0.0038956,           0.0085975,           0.0085975,           0.0085975
                  87,            0.031139,            0.019034,           0.0028514,             0.98052,             0.86791,             0.87684,             0.58181,            0.021018,           0.0079525,          0.00066071,            0.008581,            0.008581,            0.008581
                  88,            0.030173,            0.018952,           0.0028042,             0.94333,               0.875,             0.86401,             0.60633,            0.019714,           0.0086284,           0.0027618,           0.0085645,           0.0085645,           0.0085645
                  89,            0.030767,            0.018152,           0.0032516,             0.98565,              0.8125,             0.86725,             0.60712,            0.021314,           0.0086007,          0.00038948,            0.008548,            0.008548,            0.008548
                  90,            0.030892,            0.017849,           0.0036773,             0.93832,             0.86966,             0.86401,              0.5674,            0.022785,            0.008116,          0.00050602,           0.0085315,           0.0085315,           0.0085315
                  91,            0.030699,            0.017572,           0.0025333,              0.9245,               0.875,             0.84502,             0.57699,             0.02167,           0.0084043,          0.00023217,            0.008515,            0.008515,            0.008515
                  92,            0.031307,            0.018385,           0.0024709,              0.9222,             0.86777,              0.8672,             0.58236,            0.023675,           0.0094428,          0.00034065,           0.0084985,           0.0084985,           0.0084985
                  93,            0.030975,            0.017771,           0.0024386,             0.93747,              0.8125,             0.85121,              0.5784,            0.020846,           0.0084817,           0.0004241,            0.008482,            0.008482,            0.008482
                  94,            0.029573,            0.018597,           0.0031892,             0.92741,             0.86941,             0.87939,              0.6016,            0.021143,           0.0083616,          0.00035148,           0.0084655,           0.0084655,           0.0084655
                  95,            0.030646,            0.017447,           0.0024231,             0.94291,              0.8125,               0.832,             0.55825,            0.020892,           0.0084662,          0.00043716,            0.008449,            0.008449,            0.008449
                  96,            0.030816,            0.017795,           0.0024722,               0.828,             0.86733,             0.85833,             0.58038,            0.020847,           0.0083253,          0.00066414,           0.0084325,           0.0084325,           0.0084325
                  97,            0.030536,            0.017964,           0.0024013,             0.95329,             0.86494,             0.88054,             0.60682,            0.020257,           0.0076072,           0.0013317,            0.008416,            0.008416,            0.008416
                  98,            0.030726,            0.017257,            0.002426,             0.84254,               0.875,             0.85089,             0.58911,            0.021595,           0.0079336,          0.00054684,           0.0083995,           0.0083995,           0.0083995
                  99,            0.029603,            0.018053,           0.0036995,             0.93214,             0.81071,             0.85177,             0.57844,            0.020472,            0.008136,          0.00061092,            0.008383,            0.008383,            0.008383
                 100,            0.031264,            0.018185,           0.0021961,             0.98704,             0.80649,             0.87784,             0.58059,            0.020715,            0.008285,          0.00026555,           0.0083665,           0.0083665,           0.0083665
                 101,            0.030232,            0.017522,            0.002359,             0.92175,             0.86715,             0.87709,             0.59139,            0.021186,           0.0083225,          0.00090904,             0.00835,             0.00835,             0.00835
                 102,            0.030074,            0.018148,           0.0026435,             0.91009,             0.86713,              0.8731,             0.59096,            0.020946,           0.0089421,          0.00055084,           0.0083335,           0.0083335,           0.0083335
                 103,             0.02921,             0.01742,           0.0025706,             0.92688,               0.875,             0.87727,              0.6041,            0.019342,           0.0084801,          0.00072575,            0.008317,            0.008317,            0.008317
                 104,            0.029542,            0.017996,           0.0023157,              0.9475,              0.8125,             0.84563,             0.56425,            0.021011,           0.0087454,          0.00049725,           0.0083005,           0.0083005,           0.0083005
                 105,             0.02964,            0.016516,           0.0021306,             0.92927,               0.875,             0.87452,             0.58622,             0.02182,           0.0082829,          0.00060768,            0.008284,            0.008284,            0.008284
                 106,            0.029832,             0.01683,           0.0027356,             0.92327,               0.875,             0.84685,             0.56055,            0.025317,           0.0088832,          0.00046558,           0.0082675,           0.0082675,           0.0082675
                 107,            0.030428,            0.017846,            0.002486,             0.85568,             0.80761,             0.83924,             0.58361,            0.023101,           0.0087821,          0.00094891,            0.008251,            0.008251,            0.008251
                 108,            0.030272,            0.017321,           0.0026083,             0.92788,             0.87219,             0.87951,             0.57311,            0.022691,           0.0092974,           0.0034191,           0.0082345,           0.0082345,           0.0082345
                 109,            0.030554,            0.017753,           0.0020258,             0.94034,              0.8125,             0.86411,             0.59565,            0.022119,           0.0089252,          0.00049276,            0.008218,            0.008218,            0.008218
                 110,            0.029762,            0.017678,           0.0025524,             0.93881,             0.87269,             0.83816,             0.57493,            0.021183,           0.0079949,          0.00064354,           0.0082015,           0.0082015,           0.0082015
                 111,            0.029756,            0.017982,           0.0024351,             0.94774,               0.875,             0.85554,             0.53988,            0.021602,           0.0079324,          0.00050659,            0.008185,            0.008185,            0.008185
                 112,            0.028774,            0.016633,           0.0024816,             0.93461,               0.875,             0.85358,             0.59597,            0.020458,           0.0082598,          0.00043468,           0.0081685,           0.0081685,           0.0081685
                 113,            0.029422,            0.017051,            0.002446,             0.91636,               0.875,             0.86588,             0.63824,            0.018122,           0.0082624,          0.00055866,            0.008152,            0.008152,            0.008152
                 114,            0.029089,             0.01743,           0.0026717,             0.93121,               0.875,             0.87649,              0.5884,             0.01918,           0.0081058,          0.00036917,           0.0081355,           0.0081355,           0.0081355
                 115,             0.02858,             0.01681,           0.0023014,             0.93991,              0.8125,             0.86311,             0.59162,            0.020217,           0.0082445,           0.0014629,            0.008119,            0.008119,            0.008119
                 116,            0.029781,            0.017833,           0.0025552,             0.93561,             0.87145,             0.87319,             0.58967,            0.022172,           0.0082855,           0.0013813,           0.0081025,           0.0081025,           0.0081025
                 117,            0.030566,            0.017182,           0.0032916,             0.92093,             0.86951,              0.9207,             0.59589,            0.020105,           0.0079424,          0.00056248,            0.008086,            0.008086,            0.008086
                 118,            0.029804,            0.017095,           0.0030054,             0.93305,               0.875,             0.87295,             0.62265,            0.018244,           0.0085325,            0.001309,           0.0080695,           0.0080695,           0.0080695
                 119,            0.029389,            0.017325,           0.0034136,             0.98534,              0.8125,             0.86923,             0.62956,            0.020589,           0.0079503,          0.00098038,            0.008053,            0.008053,            0.008053
                 120,            0.029365,            0.016648,           0.0028965,              0.9073,             0.80968,             0.87417,             0.61361,            0.022974,           0.0079947,          0.00055065,           0.0080365,           0.0080365,           0.0080365
                 121,            0.029814,             0.01784,           0.0022093,             0.93019,               0.875,             0.88507,             0.57449,             0.02206,           0.0084586,           0.0015589,             0.00802,             0.00802,             0.00802
                 122,            0.029386,            0.016832,           0.0019324,             0.91996,               0.875,             0.88114,             0.56774,            0.021303,           0.0090098,          0.00073776,           0.0080035,           0.0080035,           0.0080035
                 123,            0.028836,            0.017686,           0.0024035,             0.92228,               0.875,             0.87042,             0.60326,            0.021466,           0.0089636,          0.00050392,            0.007987,            0.007987,            0.007987
                 124,            0.028516,            0.017543,           0.0028012,             0.93254,             0.86855,             0.87796,             0.62974,            0.018478,           0.0077624,          0.00025826,           0.0079705,           0.0079705,           0.0079705
                 125,            0.029338,            0.016595,           0.0026253,             0.93063,              0.8125,             0.85665,             0.56515,            0.022165,            0.009155,          0.00046844,            0.007954,            0.007954,            0.007954
                 126,            0.029348,            0.017754,           0.0029812,             0.93653,             0.86305,             0.86691,             0.58287,            0.020055,            0.009053,           0.0012932,           0.0079375,           0.0079375,           0.0079375
                 127,            0.029029,            0.017644,           0.0022828,             0.93456,             0.87034,             0.84844,             0.57969,             0.02037,           0.0090549,           0.0013056,            0.007921,            0.007921,            0.007921
                 128,            0.028908,            0.017172,           0.0025108,             0.94918,             0.81099,             0.86647,             0.55792,            0.020468,           0.0087681,           0.0027462,           0.0079045,           0.0079045,           0.0079045
                 129,            0.028112,            0.016687,            0.002483,             0.97718,              0.8062,             0.86554,             0.59822,            0.020946,           0.0092049,            0.002351,            0.007888,            0.007888,            0.007888
                 130,            0.028677,            0.017421,           0.0020299,             0.99438,             0.81165,             0.87197,             0.58162,            0.020886,           0.0090513,          0.00094147,           0.0078715,           0.0078715,           0.0078715
                 131,            0.028102,            0.016973,           0.0020003,             0.94603,             0.80494,             0.84588,             0.52824,            0.021455,           0.0093131,          0.00091228,            0.007855,            0.007855,            0.007855
                 132,            0.027891,            0.016697,           0.0026405,              0.9319,              0.8125,             0.83293,             0.56684,            0.020677,            0.008832,          0.00053234,           0.0078385,           0.0078385,           0.0078385
                 133,            0.027481,            0.017313,           0.0025264,             0.93665,               0.875,             0.87136,             0.60566,            0.021725,            0.008569,          0.00049305,            0.007822,            0.007822,            0.007822
                 134,             0.02839,            0.016774,             0.00235,             0.93109,              0.7878,             0.84273,              0.5481,            0.021213,           0.0090992,          0.00053349,           0.0078055,           0.0078055,           0.0078055
                 135,            0.028247,            0.017147,           0.0020061,             0.91052,               0.875,             0.84844,             0.58056,            0.020774,           0.0092516,           0.0019741,            0.007789,            0.007789,            0.007789
                 136,            0.028983,            0.017116,           0.0023689,             0.98021,             0.80663,              0.8625,             0.57728,            0.023192,           0.0092742,           0.0012547,           0.0077725,           0.0077725,           0.0077725
                 137,            0.028799,             0.01609,           0.0026244,             0.96503,             0.80776,             0.86006,             0.58409,            0.022327,           0.0092368,           0.0019218,            0.007756,            0.007756,            0.007756
                 138,            0.028249,            0.017019,            0.002432,             0.96092,             0.86463,             0.89711,             0.58142,            0.021791,           0.0085692,          0.00082226,           0.0077395,           0.0077395,           0.0077395
                 139,            0.028772,            0.016666,           0.0022203,             0.94222,              0.8125,             0.84998,             0.55217,            0.023342,           0.0096402,           0.0015329,            0.007723,            0.007723,            0.007723
                 140,             0.02877,             0.01675,            0.001947,             0.85507,              0.8125,             0.84996,             0.56649,            0.022004,           0.0093508,          0.00057659,           0.0077065,           0.0077065,           0.0077065
                 141,            0.028339,            0.017416,           0.0023138,             0.97377,             0.80242,             0.86526,             0.59389,            0.022694,           0.0087769,           0.0046734,             0.00769,             0.00769,             0.00769
                 142,            0.028466,            0.017374,           0.0021758,             0.94555,             0.80762,             0.83537,             0.56306,            0.022216,           0.0094888,          0.00075378,           0.0076735,           0.0076735,           0.0076735
                 143,            0.028401,            0.016666,           0.0019834,             0.98452,              0.8078,             0.86348,             0.57607,            0.023357,           0.0087709,           0.0013636,            0.007657,            0.007657,            0.007657
                 144,            0.029031,            0.016798,           0.0021431,             0.98394,             0.79679,             0.86429,             0.62796,            0.020683,           0.0082936,             0.00252,           0.0076405,           0.0076405,           0.0076405
                 145,            0.027206,            0.017293,           0.0021735,             0.94223,              0.8125,             0.84548,              0.5737,            0.021384,           0.0089195,           0.0040134,            0.007624,            0.007624,            0.007624
                 146,            0.029079,            0.017134,           0.0020875,             0.93461,              0.8125,             0.83837,             0.57095,            0.020423,           0.0088844,           0.0030468,           0.0076075,           0.0076075,           0.0076075
                 147,            0.028237,            0.017101,           0.0034261,             0.92151,              0.8125,             0.84966,             0.59884,            0.021578,           0.0087681,           0.0011623,            0.007591,            0.007591,            0.007591
                 148,            0.027984,            0.016972,           0.0020668,             0.94753,             0.81028,             0.84548,             0.57707,            0.021002,            0.008306,          0.00043449,           0.0075745,           0.0075745,           0.0075745
                 149,             0.02897,            0.017324,           0.0022729,             0.85577,             0.86863,             0.88313,             0.61058,            0.019808,           0.0084538,          0.00032063,            0.007558,            0.007558,            0.007558
                 150,            0.029622,             0.01674,             0.00248,             0.95237,             0.81118,             0.82409,             0.56932,            0.021099,           0.0099466,          0.00075932,           0.0075415,           0.0075415,           0.0075415
                 151,            0.029186,            0.017485,           0.0023608,             0.93809,              0.8125,             0.84048,             0.56541,            0.018945,           0.0086691,          0.00066528,            0.007525,            0.007525,            0.007525
                 152,            0.027763,            0.017256,           0.0020751,             0.94817,              0.8125,              0.8567,             0.59557,            0.018631,           0.0093741,          0.00043335,           0.0075085,           0.0075085,           0.0075085
                 153,              0.0286,            0.017369,           0.0026024,             0.91457,               0.875,             0.85118,             0.58472,            0.020619,           0.0087814,          0.00076542,            0.007492,            0.007492,            0.007492
                 154,            0.027963,            0.017301,           0.0030245,             0.92194,               0.875,             0.83795,             0.58092,            0.022229,           0.0096424,           0.0012089,           0.0074755,           0.0074755,           0.0074755
                 155,            0.028107,            0.016871,           0.0024513,             0.93627,             0.87133,             0.84364,             0.55841,            0.021474,           0.0092525,           0.0012779,            0.007459,            0.007459,            0.007459
                 156,            0.028632,            0.016842,            0.002231,             0.93408,             0.87079,             0.84209,             0.55319,            0.020504,           0.0091262,          0.00080891,           0.0074425,           0.0074425,           0.0074425
                 157,            0.028138,            0.017469,           0.0024714,             0.93478,             0.87182,             0.87707,             0.58192,            0.020823,           0.0085239,           0.0030613,            0.007426,            0.007426,            0.007426
                 158,            0.027431,            0.017142,           0.0022153,             0.93226,             0.86836,             0.83935,             0.57943,            0.023572,            0.009315,           0.0014688,           0.0074095,           0.0074095,           0.0074095
                 159,            0.028696,            0.016571,           0.0022494,             0.94419,             0.86955,             0.87117,             0.59951,            0.022167,           0.0091071,           0.0011522,            0.007393,            0.007393,            0.007393
