                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    232,               0.060558,               0.017033,               0.015822,              0.0014837,                0.89983,                      1,                  0.995,                 0.6965,                0.89983,                      1,                  0.995,                  0.796,              0.0083122,              0.0031887,              0.0086861,             0.00023956,               0.002377,               0.002377,               0.002377
                    233,               0.063551,              0.0057113,              0.0093642,              0.0011403,                0.89983,                      1,                  0.995,                 0.6965,                0.89983,                      1,                  0.995,                  0.796,              0.0083122,              0.0031887,              0.0086861,             0.00023956,               0.002344,               0.002344,               0.002344
                    234,               0.057306,                0.01219,               0.018197,              0.0011368,                0.89983,                      1,                  0.995,                 0.6965,                0.89983,                      1,                  0.995,                  0.796,              0.0083122,              0.0031887,              0.0086861,             0.00023956,               0.002311,               0.002311,               0.002311
                    235,                0.06203,              0.0090473,               0.014317,              0.0013865,                0.87769,                      1,                  0.995,                  0.398,                0.87769,                      1,                  0.995,                  0.796,               0.018202,               0.003202,              0.0075712,             0.00025768,               0.002278,               0.002278,               0.002278
                    236,                 0.0548,               0.012491,               0.021551,              0.0020085,                0.87769,                      1,                  0.995,                  0.398,                0.87769,                      1,                  0.995,                  0.796,               0.018202,               0.003202,              0.0075712,             0.00025768,               0.002245,               0.002245,               0.002245
                    237,               0.055606,               0.007772,               0.013536,              0.0015608,                0.87769,                      1,                  0.995,                  0.398,                0.87769,                      1,                  0.995,                  0.796,               0.018202,               0.003202,              0.0075712,             0.00025768,               0.002212,               0.002212,               0.002212
                    238,               0.062977,               0.011295,                0.01872,              0.0014155,                0.87769,                      1,                  0.995,                  0.398,                0.87769,                      1,                  0.995,                  0.796,               0.018202,               0.003202,              0.0075712,             0.00025768,               0.002179,               0.002179,               0.002179
                    239,               0.061732,                0.01121,               0.014165,              0.0010204,                0.88542,                      1,                  0.995,                 0.6965,                0.88542,                      1,                  0.995,                  0.796,               0.013736,              0.0031724,              0.0079651,             0.00024681,               0.002146,               0.002146,               0.002146
                    240,               0.060531,               0.013504,               0.019692,              0.0022171,                0.88542,                      1,                  0.995,                 0.6965,                0.88542,                      1,                  0.995,                  0.796,               0.013736,              0.0031724,              0.0079651,             0.00024681,               0.002113,               0.002113,               0.002113
                    241,               0.048113,              0.0065706,               0.013653,              0.0011091,                0.88542,                      1,                  0.995,                 0.6965,                0.88542,                      1,                  0.995,                  0.796,               0.013736,              0.0031724,              0.0079651,             0.00024681,                0.00208,                0.00208,                0.00208
                    242,               0.025315,              0.0079391,              0.0093782,             0.00068869,                0.88542,                      1,                  0.995,                 0.6965,                0.88542,                      1,                  0.995,                  0.796,               0.013736,              0.0031724,              0.0079651,             0.00024681,               0.002047,               0.002047,               0.002047
                    243,               0.065289,               0.015946,               0.013893,               0.001758,                0.88756,                      1,                  0.995,                 0.6965,                0.88756,                      1,                  0.995,                  0.796,               0.011571,              0.0032207,              0.0080419,             0.00023346,               0.002014,               0.002014,               0.002014
                    244,               0.056572,               0.013077,               0.025207,              0.0012677,                0.88756,                      1,                  0.995,                 0.6965,                0.88756,                      1,                  0.995,                  0.796,               0.011571,              0.0032207,              0.0080419,             0.00023346,               0.001981,               0.001981,               0.001981
                    245,               0.064276,              0.0093659,               0.014764,              0.0012378,                0.88756,                      1,                  0.995,                 0.6965,                0.88756,                      1,                  0.995,                  0.796,               0.011571,              0.0032207,              0.0080419,             0.00023346,               0.001948,               0.001948,               0.001948
                    246,               0.065615,               0.020997,               0.020292,               0.001614,                0.88756,                      1,                  0.995,                 0.6965,                0.88756,                      1,                  0.995,                  0.796,               0.011571,              0.0032207,              0.0080419,             0.00023346,               0.001915,               0.001915,               0.001915
                    247,               0.060935,              0.0090606,               0.019166,              0.0012815,                0.73581,                      1,                  0.995,                 0.4975,                0.73581,                      1,                  0.995,                0.84575,               0.013129,              0.0032548,              0.0077643,             0.00023823,               0.001882,               0.001882,               0.001882
                    248,               0.054275,               0.014974,               0.023969,              0.0014194,                0.73581,                      1,                  0.995,                 0.4975,                0.73581,                      1,                  0.995,                0.84575,               0.013129,              0.0032548,              0.0077643,             0.00023823,               0.001849,               0.001849,               0.001849
                    249,               0.059327,               0.010207,               0.013639,              0.0013218,                0.73581,                      1,                  0.995,                 0.4975,                0.73581,                      1,                  0.995,                0.84575,               0.013129,              0.0032548,              0.0077643,             0.00023823,               0.001816,               0.001816,               0.001816
                    250,               0.058553,              0.0066186,               0.012147,              0.0017988,                0.73581,                      1,                  0.995,                 0.4975,                0.73581,                      1,                  0.995,                0.84575,               0.013129,              0.0032548,              0.0077643,             0.00023823,               0.001783,               0.001783,               0.001783
                    251,               0.053468,               0.010043,                0.02348,              0.0013979,                0.83128,                      1,                  0.995,                0.44775,                0.83128,                      1,                  0.995,                  0.796,               0.012943,              0.0032477,              0.0077529,             0.00023746,                0.00175,                0.00175,                0.00175
                    252,               0.049703,              0.0077077,                0.01777,              0.0013419,                0.83128,                      1,                  0.995,                0.44775,                0.83128,                      1,                  0.995,                  0.796,               0.012943,              0.0032477,              0.0077529,             0.00023746,               0.001717,               0.001717,               0.001717
                    253,                0.05066,               0.012122,               0.020698,              0.0012752,                0.83128,                      1,                  0.995,                0.44775,                0.83128,                      1,                  0.995,                  0.796,               0.012943,              0.0032477,              0.0077529,             0.00023746,               0.001684,               0.001684,               0.001684
                    254,               0.049656,               0.017945,                0.02041,              0.0014062,                0.83128,                      1,                  0.995,                0.44775,                0.83128,                      1,                  0.995,                  0.796,               0.012943,              0.0032477,              0.0077529,             0.00023746,               0.001651,               0.001651,               0.001651
                    255,               0.056287,               0.014059,               0.017333,              0.0014344,                0.80787,                      1,                  0.995,                0.41221,                0.80787,                      1,                  0.995,                0.74625,               0.012203,              0.0031973,              0.0076694,             0.00023346,               0.001618,               0.001618,               0.001618
                    256,               0.060616,               0.017058,               0.021421,              0.0019217,                0.80787,                      1,                  0.995,                0.41221,                0.80787,                      1,                  0.995,                0.74625,               0.012203,              0.0031973,              0.0076694,             0.00023346,               0.001585,               0.001585,               0.001585
                    257,                0.05664,              0.0072769,               0.018949,              0.0018296,                0.80787,                      1,                  0.995,                0.41221,                0.80787,                      1,                  0.995,                0.74625,               0.012203,              0.0031973,              0.0076694,             0.00023346,               0.001552,               0.001552,               0.001552
                    258,               0.066633,              0.0063044,               0.011344,              0.0011928,                0.80787,                      1,                  0.995,                0.41221,                0.80787,                      1,                  0.995,                0.74625,               0.012203,              0.0031973,              0.0076694,             0.00023346,               0.001519,               0.001519,               0.001519
                    259,               0.055577,               0.010652,               0.015007,              0.0014522,                0.89823,                      1,                  0.995,                 0.6965,                0.89823,                      1,                  0.995,                0.79943,                0.01414,              0.0031678,              0.0072589,             0.00022545,               0.001486,               0.001486,               0.001486
                    260,               0.049712,              0.0081107,               0.016218,              0.0012131,                0.89823,                      1,                  0.995,                 0.6965,                0.89823,                      1,                  0.995,                0.79943,                0.01414,              0.0031678,              0.0072589,             0.00022545,               0.001453,               0.001453,               0.001453
                    261,               0.050965,               0.013571,               0.022321,              0.0015026,                0.89823,                      1,                  0.995,                 0.6965,                0.89823,                      1,                  0.995,                0.79943,                0.01414,              0.0031678,              0.0072589,             0.00022545,                0.00142,                0.00142,                0.00142
                    262,               0.054838,               0.014617,               0.016264,             0.00092491,                0.89823,                      1,                  0.995,                 0.6965,                0.89823,                      1,                  0.995,                0.79943,                0.01414,              0.0031678,              0.0072589,             0.00022545,               0.001387,               0.001387,               0.001387
                    263,               0.052278,               0.011342,               0.017607,              0.0013468,                 0.8336,                      1,                  0.995,                  0.597,                 0.8336,                      1,                  0.995,                 0.8955,               0.012809,               0.003151,              0.0072412,             0.00021591,               0.001354,               0.001354,               0.001354
                    264,               0.050162,              0.0079719,               0.015941,              0.0017677,                 0.8336,                      1,                  0.995,                  0.597,                 0.8336,                      1,                  0.995,                 0.8955,               0.012809,               0.003151,              0.0072412,             0.00021591,               0.001321,               0.001321,               0.001321
                    265,               0.051374,               0.011414,               0.018549,              0.0015194,                 0.8336,                      1,                  0.995,                  0.597,                 0.8336,                      1,                  0.995,                 0.8955,               0.012809,               0.003151,              0.0072412,             0.00021591,               0.001288,               0.001288,               0.001288
                    266,               0.047914,               0.009343,               0.013971,              0.0009529,                 0.8336,                      1,                  0.995,                  0.597,                 0.8336,                      1,                  0.995,                 0.8955,               0.012809,               0.003151,              0.0072412,             0.00021591,               0.001255,               0.001255,               0.001255
                    267,               0.048455,               0.010734,               0.016774,              0.0012567,                0.85006,                      1,                  0.995,                 0.4975,                0.85006,                      1,                  0.995,                0.74625,               0.012707,              0.0031264,              0.0070052,             0.00020733,               0.001222,               0.001222,               0.001222
                    268,                0.05759,               0.011621,               0.019551,              0.0024432,                0.85006,                      1,                  0.995,                 0.4975,                0.85006,                      1,                  0.995,                0.74625,               0.012707,              0.0031264,              0.0070052,             0.00020733,               0.001189,               0.001189,               0.001189
                    269,               0.050661,               0.015568,                0.01772,              0.0011989,                0.85006,                      1,                  0.995,                 0.4975,                0.85006,                      1,                  0.995,                0.74625,               0.012707,              0.0031264,              0.0070052,             0.00020733,               0.001156,               0.001156,               0.001156
                    270,               0.051118,               0.016329,               0.018739,               0.001181,                0.85006,                      1,                  0.995,                 0.4975,                0.85006,                      1,                  0.995,                0.74625,               0.012707,              0.0031264,              0.0070052,             0.00020733,               0.001123,               0.001123,               0.001123
                    271,               0.065316,               0.015382,               0.013895,              0.0013461,                0.92871,                      1,                  0.995,                  0.597,                0.92871,                      1,                  0.995,                  0.796,               0.010118,              0.0031087,              0.0069299,             0.00018778,                0.00109,                0.00109,                0.00109
                    272,               0.051224,              0.0091699,               0.017245,              0.0011227,                0.92871,                      1,                  0.995,                  0.597,                0.92871,                      1,                  0.995,                  0.796,               0.010118,              0.0031087,              0.0069299,             0.00018778,               0.001057,               0.001057,               0.001057
                    273,                0.04609,               0.010061,               0.015067,             0.00098263,                0.92871,                      1,                  0.995,                  0.597,                0.92871,                      1,                  0.995,                  0.796,               0.010118,              0.0031087,              0.0069299,             0.00018778,               0.001024,               0.001024,               0.001024
                    274,               0.055849,               0.010621,               0.015125,              0.0012796,                0.92871,                      1,                  0.995,                  0.597,                0.92871,                      1,                  0.995,                  0.796,               0.010118,              0.0031087,              0.0069299,             0.00018778,               0.000991,               0.000991,               0.000991
                    275,               0.052642,              0.0095541,                0.01435,              0.0011659,                0.93693,                      1,                  0.995,                 0.6965,                0.93693,                      1,                  0.995,                 0.8955,              0.0093271,              0.0030884,              0.0067801,               0.000177,               0.000958,               0.000958,               0.000958
                    276,               0.053972,              0.0067057,               0.016763,              0.0016854,                0.93693,                      1,                  0.995,                 0.6965,                0.93693,                      1,                  0.995,                 0.8955,              0.0093271,              0.0030884,              0.0067801,               0.000177,               0.000925,               0.000925,               0.000925
                    277,               0.064318,               0.010844,               0.016348,              0.0014566,                0.93693,                      1,                  0.995,                 0.6965,                0.93693,                      1,                  0.995,                 0.8955,              0.0093271,              0.0030884,              0.0067801,               0.000177,               0.000892,               0.000892,               0.000892
                    278,               0.061595,              0.0084406,               0.015623,              0.0014164,                0.93693,                      1,                  0.995,                 0.6965,                0.93693,                      1,                  0.995,                 0.8955,              0.0093271,              0.0030884,              0.0067801,               0.000177,               0.000859,               0.000859,               0.000859
                    279,               0.051505,              0.0083643,               0.012282,             0.00096135,                 0.9384,                      1,                  0.995,                 0.6965,                 0.9384,                      1,                  0.995,                 0.8955,              0.0084774,              0.0030776,               0.006845,             0.00017967,               0.000826,               0.000826,               0.000826
                    280,               0.054372,               0.013639,               0.019395,              0.0015943,                 0.9384,                      1,                  0.995,                 0.6965,                 0.9384,                      1,                  0.995,                 0.8955,              0.0084774,              0.0030776,               0.006845,             0.00017967,               0.000793,               0.000793,               0.000793
                    281,               0.049869,               0.010203,               0.012339,              0.0011051,                 0.9384,                      1,                  0.995,                 0.6965,                 0.9384,                      1,                  0.995,                 0.8955,              0.0084774,              0.0030776,               0.006845,             0.00017967,                0.00076,                0.00076,                0.00076
                    282,               0.058976,               0.011664,                0.01528,              0.0013438,                 0.9384,                      1,                  0.995,                 0.6965,                 0.9384,                      1,                  0.995,                 0.8955,              0.0084774,              0.0030776,               0.006845,             0.00017967,               0.000727,               0.000727,               0.000727
                    283,               0.053484,              0.0080576,               0.013669,              0.0011565,                0.93697,                      1,                  0.995,                 0.6965,                0.93697,                      1,                  0.995,                 0.8955,               0.010472,              0.0030484,              0.0065761,              0.0001791,               0.000694,               0.000694,               0.000694
                    284,               0.052241,               0.014341,               0.018564,              0.0012157,                0.93697,                      1,                  0.995,                 0.6965,                0.93697,                      1,                  0.995,                 0.8955,               0.010472,              0.0030484,              0.0065761,              0.0001791,               0.000661,               0.000661,               0.000661
                    285,               0.051059,               0.016675,               0.021408,              0.0016374,                0.93697,                      1,                  0.995,                 0.6965,                0.93697,                      1,                  0.995,                 0.8955,               0.010472,              0.0030484,              0.0065761,              0.0001791,               0.000628,               0.000628,               0.000628
                    286,               0.061222,               0.012901,               0.020797,              0.0012777,                0.93697,                      1,                  0.995,                 0.6965,                0.93697,                      1,                  0.995,                 0.8955,               0.010472,              0.0030484,              0.0065761,              0.0001791,               0.000595,               0.000595,               0.000595
                    287,               0.060114,              0.0088661,               0.011916,              0.0012835,                0.93891,                      1,                  0.995,                 0.6965,                0.93891,                      1,                  0.995,                 0.8955,               0.011091,              0.0030374,              0.0064354,             0.00017433,               0.000562,               0.000562,               0.000562
                    288,               0.035521,              0.0050028,               0.012473,             0.00090652,                0.93891,                      1,                  0.995,                 0.6965,                0.93891,                      1,                  0.995,                 0.8955,               0.011091,              0.0030374,              0.0064354,             0.00017433,               0.000529,               0.000529,               0.000529
                    289,               0.051475,               0.010061,               0.015436,             0.00092398,                0.93891,                      1,                  0.995,                 0.6965,                0.93891,                      1,                  0.995,                 0.8955,               0.011091,              0.0030374,              0.0064354,             0.00017433,               0.000496,               0.000496,               0.000496
                    290,               0.042766,              0.0096266,               0.014683,              0.0012296,                0.93891,                      1,                  0.995,                 0.6965,                0.93891,                      1,                  0.995,                 0.8955,               0.011091,              0.0030374,              0.0064354,             0.00017433,               0.000463,               0.000463,               0.000463
                    291,               0.052684,               0.013025,               0.018348,              0.0027392,                0.94256,                      1,                  0.995,                  0.796,                0.94256,                      1,                  0.995,                 0.8955,               0.010364,              0.0030353,              0.0063481,             0.00017166,                0.00043,                0.00043,                0.00043
                    292,               0.043583,              0.0097275,               0.014717,              0.0013194,                0.94256,                      1,                  0.995,                  0.796,                0.94256,                      1,                  0.995,                 0.8955,               0.010364,              0.0030353,              0.0063481,             0.00017166,               0.000397,               0.000397,               0.000397
                    293,                0.05121,               0.013922,               0.015675,             0.00093123,                0.94256,                      1,                  0.995,                  0.796,                0.94256,                      1,                  0.995,                 0.8955,               0.010364,              0.0030353,              0.0063481,             0.00017166,               0.000364,               0.000364,               0.000364
                    294,               0.045259,              0.0095183,               0.016699,               0.001144,                0.94256,                      1,                  0.995,                  0.796,                0.94256,                      1,                  0.995,                 0.8955,               0.010364,              0.0030353,              0.0063481,             0.00017166,               0.000331,               0.000331,               0.000331
                    295,               0.027642,              0.0054745,               0.010471,              0.0013494,                 0.9489,                      1,                  0.995,                 0.6965,                 0.9489,                      1,                  0.995,                 0.8955,               0.010913,              0.0030261,              0.0062966,             0.00016556,               0.000298,               0.000298,               0.000298
                    296,               0.045952,               0.008443,               0.016693,              0.0012861,                 0.9489,                      1,                  0.995,                 0.6965,                 0.9489,                      1,                  0.995,                 0.8955,               0.010913,              0.0030261,              0.0062966,             0.00016556,               0.000265,               0.000265,               0.000265
                    297,               0.049999,               0.010904,               0.012814,              0.0010213,                 0.9489,                      1,                  0.995,                 0.6965,                 0.9489,                      1,                  0.995,                 0.8955,               0.010913,              0.0030261,              0.0062966,             0.00016556,               0.000232,               0.000232,               0.000232
                    298,               0.059202,                0.02181,                0.02165,              0.0016231,                 0.9489,                      1,                  0.995,                 0.6965,                 0.9489,                      1,                  0.995,                 0.8955,               0.010913,              0.0030261,              0.0062966,             0.00016556,               0.000199,               0.000199,               0.000199
                    299,               0.061833,               0.010492,               0.015638,              0.0010644,                0.94945,                      1,                  0.995,                 0.6965,                0.94945,                      1,                  0.995,                 0.8955,               0.010963,              0.0030142,              0.0062551,             0.00016432,               0.000166,               0.000166,               0.000166
                    300,                0.94247,                      1,                  0.995,                  0.796,                0.94247,                      1,                  0.995,                 0.8955,               0.010352,              0.0030357,              0.0063529,             0.00017166
