               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.029891,            0.018032,           0.0025991,             0.94132,               0.875,             0.86611,             0.60692,            0.021277,           0.0087175,           0.0027559,            0.003961,            0.003961,            0.003961
                  63,            0.029251,            0.017824,           0.0025958,             0.94378,               0.875,             0.86133,             0.61906,            0.021433,           0.0084314,           0.0043411,            0.003862,            0.003862,            0.003862
                  64,            0.029558,            0.018239,           0.0023482,             0.94089,               0.875,             0.87412,             0.59628,             0.02056,           0.0082912,           0.0050903,            0.003763,            0.003763,            0.003763
                  65,            0.029142,            0.017877,           0.0024466,             0.93751,               0.875,              0.8518,             0.58972,            0.020281,           0.0082607,           0.0039675,            0.003664,            0.003664,            0.003664
                  66,            0.029282,            0.016846,           0.0026083,             0.94264,               0.875,             0.84725,             0.59278,            0.021018,           0.0083385,           0.0064289,            0.003565,            0.003565,            0.003565
                  67,            0.029795,            0.017492,           0.0022492,             0.93175,               0.875,             0.84844,             0.57177,            0.022563,           0.0087428,           0.0085995,            0.003466,            0.003466,            0.003466
                  68,             0.02886,            0.017349,           0.0023568,             0.93133,             0.87066,             0.85159,             0.59561,            0.020726,           0.0088496,           0.0024857,            0.003367,            0.003367,            0.003367
                  69,            0.028182,            0.017106,           0.0030352,             0.94513,               0.875,             0.85327,               0.589,            0.021806,           0.0087388,           0.0067533,            0.003268,            0.003268,            0.003268
                  70,            0.029403,            0.016914,           0.0024039,             0.94084,               0.875,             0.84912,             0.61688,            0.021472,           0.0082479,           0.0067707,            0.003169,            0.003169,            0.003169
                  71,            0.028726,            0.017795,           0.0028453,             0.93653,               0.875,              0.8775,             0.62182,            0.021232,           0.0083442,           0.0060293,             0.00307,             0.00307,             0.00307
                  72,            0.028007,            0.016975,           0.0024667,             0.92279,               0.875,             0.85139,             0.60903,            0.020206,           0.0085621,           0.0040005,            0.002971,            0.002971,            0.002971
                  73,             0.02799,            0.017004,           0.0019693,             0.94011,               0.875,             0.84583,             0.58429,            0.020399,           0.0084965,           0.0027714,            0.002872,            0.002872,            0.002872
                  74,             0.02858,            0.016575,           0.0029986,             0.93596,             0.87362,             0.86466,             0.60066,            0.019655,           0.0082774,           0.0027958,            0.002773,            0.002773,            0.002773
                  75,            0.028007,            0.017649,           0.0026869,             0.93511,               0.875,             0.86466,             0.60046,            0.020569,           0.0088065,           0.0028021,            0.002674,            0.002674,            0.002674
                  76,            0.027643,            0.016964,           0.0021624,             0.93126,              0.8125,             0.83114,              0.5764,            0.021374,           0.0093558,           0.0029755,            0.002575,            0.002575,            0.002575
                  77,            0.027182,            0.016921,           0.0020041,             0.93378,             0.87096,             0.85832,             0.58011,            0.022777,           0.0089984,           0.0031845,            0.002476,            0.002476,            0.002476
                  78,            0.027618,            0.017198,           0.0019503,             0.92501,             0.86759,             0.85103,             0.58198,            0.022206,            0.009038,           0.0020245,            0.002377,            0.002377,            0.002377
                  79,              0.0275,            0.016326,           0.0020126,             0.93663,             0.86548,             0.86416,              0.5709,            0.022101,           0.0091629,           0.0023905,            0.002278,            0.002278,            0.002278
                  80,            0.028661,            0.017016,           0.0021112,             0.94062,             0.87221,             0.85932,             0.57824,            0.022347,           0.0090466,           0.0024214,            0.002179,            0.002179,            0.002179
                  81,            0.027946,            0.017078,           0.0022309,              0.9384,               0.875,             0.86977,             0.60424,             0.02123,           0.0092502,           0.0015635,             0.00208,             0.00208,             0.00208
                  82,            0.026677,            0.017192,           0.0027972,             0.93782,               0.875,              0.8672,             0.59588,            0.021628,           0.0090365,           0.0021994,            0.001981,            0.001981,            0.001981
                  83,             0.02735,            0.016401,           0.0024488,             0.94301,               0.875,             0.87117,             0.59343,            0.022888,           0.0091608,           0.0014418,            0.001882,            0.001882,            0.001882
                  84,            0.027031,            0.017402,            0.002273,             0.94443,             0.87461,             0.86157,             0.59876,            0.021717,           0.0088639,           0.0016762,            0.001783,            0.001783,            0.001783
                  85,            0.028196,            0.017611,           0.0021983,             0.93399,               0.875,             0.87545,             0.60985,            0.021035,           0.0085647,           0.0017374,            0.001684,            0.001684,            0.001684
                  86,            0.027514,            0.017279,           0.0021234,             0.94595,               0.875,             0.86296,             0.58515,            0.021882,           0.0091155,           0.0034369,            0.001585,            0.001585,            0.001585
                  87,            0.026665,            0.017463,           0.0019164,             0.94796,               0.875,             0.85874,             0.58098,              0.0224,           0.0090966,           0.0041584,            0.001486,            0.001486,            0.001486
                  88,            0.026206,            0.017561,           0.0020026,             0.94405,             0.86865,             0.85909,             0.58457,            0.021976,           0.0090003,           0.0041412,            0.001387,            0.001387,            0.001387
                  89,            0.026414,            0.016653,           0.0020082,             0.94807,             0.87215,             0.86855,             0.60293,            0.021306,           0.0090642,           0.0026051,            0.001288,            0.001288,            0.001288
                  90,            0.026559,            0.016305,           0.0023869,             0.94657,               0.875,             0.86364,             0.60022,             0.02138,           0.0089402,           0.0023676,            0.001189,            0.001189,            0.001189
                  91,            0.026585,            0.016253,            0.001874,             0.93342,               0.875,             0.86783,             0.60658,            0.021477,           0.0090604,           0.0027012,             0.00109,             0.00109,             0.00109
                  92,            0.026499,            0.017028,           0.0021031,              0.9348,               0.875,             0.85356,             0.57122,             0.02191,           0.0090723,           0.0025236,            0.000991,            0.000991,            0.000991
                  93,            0.026796,            0.016678,           0.0018625,             0.93839,               0.875,             0.85387,              0.5697,            0.021721,           0.0090599,             0.00233,            0.000892,            0.000892,            0.000892
                  94,            0.025585,            0.017246,           0.0022666,             0.94293,             0.87079,             0.85327,              0.5844,            0.021301,           0.0091522,           0.0021154,            0.000793,            0.000793,            0.000793
                  95,            0.025986,            0.016078,           0.0018539,             0.94197,             0.86793,             0.85224,             0.57372,             0.02175,            0.009171,           0.0031925,            0.000694,            0.000694,            0.000694
                  96,            0.026292,            0.016474,           0.0020395,              0.9427,             0.86738,             0.85356,             0.58839,            0.022138,           0.0090399,           0.0032898,            0.000595,            0.000595,            0.000595
                  97,             0.02593,            0.016633,           0.0018173,             0.94245,              0.8698,             0.85387,             0.57641,            0.022567,            0.009047,           0.0037405,            0.000496,            0.000496,            0.000496
                  98,            0.026182,            0.015835,           0.0020707,             0.94017,             0.87208,             0.85327,             0.57633,            0.022166,           0.0089467,           0.0035847,            0.000397,            0.000397,            0.000397
                  99,            0.025197,            0.016552,           0.0024391,              0.9444,             0.86874,             0.85327,             0.58186,            0.022175,           0.0090401,           0.0034811,            0.000298,            0.000298,            0.000298
