               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.032462,            0.016845,           0.0051355,             0.91068,                0.95,             0.94159,             0.69448,            0.019598,            0.010844,            0.003495,           0.0091981,           0.0091981,           0.0091981
                  83,            0.028945,            0.014463,            0.004174,             0.97373,                0.95,             0.97833,               0.755,            0.017572,            0.010715,           0.0033079,           0.0091882,           0.0091882,           0.0091882
                  84,            0.032954,            0.015048,           0.0059273,             0.96804,                0.95,             0.95611,             0.72936,            0.016188,            0.011272,            0.003898,           0.0091783,           0.0091783,           0.0091783
                  85,            0.028279,            0.014763,           0.0048014,             0.94691,                0.95,             0.95611,             0.71188,            0.019859,             0.01071,           0.0040182,           0.0091684,           0.0091684,           0.0091684
                  86,            0.032336,            0.013638,           0.0051911,             0.87974,             0.95401,               0.995,             0.65916,            0.021636,           0.0099359,           0.0044061,           0.0091585,           0.0091585,           0.0091585
                  87,            0.041035,            0.017829,           0.0052573,             0.94736,             0.95373,               0.995,             0.75636,            0.020283,            0.010216,           0.0051815,           0.0091486,           0.0091486,           0.0091486
                  88,            0.032439,             0.01775,           0.0044229,             0.93159,             0.95357,               0.995,             0.68616,            0.018846,           0.0093684,           0.0038441,           0.0091387,           0.0091387,           0.0091387
                  89,            0.032403,            0.016303,           0.0056835,             0.86557,             0.95802,               0.995,             0.72316,            0.018619,           0.0094155,            0.002672,           0.0091288,           0.0091288,           0.0091288
                  90,            0.031031,             0.01537,           0.0039092,             0.89788,             0.98474,             0.96583,             0.70629,            0.018879,           0.0093478,            0.002426,           0.0091189,           0.0091189,           0.0091189
                  91,            0.036177,            0.016678,           0.0050858,             0.91475,             0.99242,               0.995,             0.72263,            0.019845,           0.0094492,           0.0022634,            0.009109,            0.009109,            0.009109
                  92,              0.0316,            0.015146,           0.0039016,             0.95608,                   1,               0.995,              0.6965,            0.019613,           0.0087528,           0.0021718,           0.0090991,           0.0090991,           0.0090991
                  93,             0.02789,            0.016433,           0.0045337,              0.9729,                   1,               0.995,             0.76718,            0.017604,           0.0083014,           0.0022447,           0.0090892,           0.0090892,           0.0090892
                  94,            0.030979,             0.01489,           0.0044303,             0.96086,                   1,               0.995,             0.76914,            0.018357,             0.00905,           0.0024028,           0.0090793,           0.0090793,           0.0090793
                  95,            0.033908,            0.017759,           0.0052294,             0.88581,             0.98849,               0.995,             0.73946,            0.020872,            0.009054,           0.0026836,           0.0090694,           0.0090694,           0.0090694
                  96,            0.032631,             0.01623,           0.0055273,             0.92267,                   1,               0.995,             0.75647,            0.018577,           0.0095528,           0.0023949,           0.0090595,           0.0090595,           0.0090595
                  97,            0.032811,            0.014608,           0.0049946,             0.91507,                   1,               0.995,             0.71394,            0.017013,           0.0093776,           0.0024434,           0.0090496,           0.0090496,           0.0090496
                  98,            0.032302,            0.014138,           0.0041356,             0.96423,                   1,               0.995,             0.72827,            0.017023,           0.0097138,           0.0023098,           0.0090397,           0.0090397,           0.0090397
                  99,            0.028877,            0.014732,           0.0057021,             0.92443,             0.95646,               0.995,             0.76839,            0.019282,           0.0095489,           0.0031124,           0.0090298,           0.0090298,           0.0090298
                 100,            0.033865,            0.015095,           0.0035671,             0.97792,             0.96073,               0.995,             0.70406,            0.019926,           0.0090799,           0.0026047,           0.0090199,           0.0090199,           0.0090199
                 101,            0.033063,             0.01274,           0.0035816,             0.96711,             0.95486,               0.995,             0.79368,            0.016935,           0.0088256,           0.0031525,             0.00901,             0.00901,             0.00901
                 102,            0.032866,            0.016029,           0.0042327,             0.86628,             0.95433,               0.995,             0.72573,            0.023618,           0.0088699,           0.0045929,           0.0090001,           0.0090001,           0.0090001
                 103,            0.031797,            0.014105,           0.0035836,             0.83412,             0.95406,               0.995,             0.76006,            0.020995,           0.0087033,            0.005208,           0.0089902,           0.0089902,           0.0089902
                 104,            0.030096,             0.01659,           0.0053869,             0.86106,             0.95265,               0.995,             0.73828,            0.018419,           0.0083415,           0.0058012,           0.0089803,           0.0089803,           0.0089803
                 105,            0.033369,            0.014653,           0.0050269,             0.92553,                0.95,               0.985,             0.65299,            0.018616,           0.0085635,           0.0046016,           0.0089704,           0.0089704,           0.0089704
                 106,            0.031794,            0.014846,           0.0069238,             0.93246,             0.95256,               0.995,             0.75838,            0.016843,            0.008438,           0.0044375,           0.0089605,           0.0089605,           0.0089605
                 107,            0.031406,            0.016508,           0.0052835,             0.94141,              0.9538,               0.995,             0.70959,            0.016881,           0.0087446,           0.0042748,           0.0089506,           0.0089506,           0.0089506
                 108,            0.030092,            0.014415,           0.0049249,              0.9578,             0.94879,               0.985,             0.78047,            0.016936,            0.010064,           0.0041871,           0.0089407,           0.0089407,           0.0089407
                 109,            0.026269,            0.017215,           0.0048188,             0.88362,             0.90247,             0.94083,              0.7035,            0.017935,            0.012356,           0.0044154,           0.0089308,           0.0089308,           0.0089308
                 110,            0.027681,             0.01468,           0.0044312,             0.78356,             0.94242,             0.97833,             0.69422,            0.021236,            0.010255,           0.0043286,           0.0089209,           0.0089209,           0.0089209
                 111,            0.032927,             0.01714,           0.0043055,             0.92807,             0.95316,               0.995,              0.7684,            0.016452,           0.0094985,           0.0032084,            0.008911,            0.008911,            0.008911
                 112,            0.026375,            0.015356,           0.0043636,             0.83339,             0.95242,               0.985,             0.75204,            0.018343,           0.0099646,           0.0040914,           0.0089011,           0.0089011,           0.0089011
                 113,            0.033212,              0.0179,           0.0047868,              0.9046,             0.95433,               0.995,             0.72194,             0.01963,            0.010073,           0.0041099,           0.0088912,           0.0088912,           0.0088912
                 114,            0.030272,            0.014085,           0.0038703,             0.96363,             0.95454,               0.995,             0.76279,            0.015008,           0.0097188,            0.003904,           0.0088813,           0.0088813,           0.0088813
                 115,            0.029646,            0.014914,           0.0044084,             0.97761,             0.95461,               0.995,             0.70389,            0.021238,           0.0099614,           0.0034993,           0.0088714,           0.0088714,           0.0088714
                 116,            0.032538,            0.015081,           0.0046113,             0.96939,             0.95343,               0.995,              0.7692,            0.017713,           0.0091028,           0.0035033,           0.0088615,           0.0088615,           0.0088615
                 117,            0.026543,            0.015115,           0.0034653,             0.95495,             0.95345,               0.995,             0.79715,            0.012986,           0.0088926,           0.0040291,           0.0088516,           0.0088516,           0.0088516
                 118,            0.028964,            0.017573,           0.0047646,             0.93464,             0.95469,               0.995,             0.78308,            0.017474,           0.0089963,           0.0044075,           0.0088417,           0.0088417,           0.0088417
                 119,            0.028458,             0.01402,           0.0040344,             0.96791,             0.95258,               0.995,             0.71973,            0.019336,           0.0088241,           0.0036352,           0.0088318,           0.0088318,           0.0088318
                 120,            0.030462,            0.013518,           0.0040934,              0.9768,             0.96006,               0.995,             0.82291,            0.018076,           0.0089004,           0.0025062,           0.0088219,           0.0088219,           0.0088219
                 121,            0.033298,            0.013413,           0.0061492,              0.9761,             0.96207,               0.995,             0.77254,            0.015671,           0.0099092,           0.0024162,            0.008812,            0.008812,            0.008812
                 122,            0.027778,            0.015801,           0.0043207,             0.96368,             0.97737,               0.995,             0.80025,            0.014694,           0.0093327,           0.0026611,           0.0088021,           0.0088021,           0.0088021
                 123,            0.027713,            0.015064,           0.0039633,             0.96736,             0.95814,               0.995,             0.75187,            0.017687,            0.008543,           0.0029774,           0.0087922,           0.0087922,           0.0087922
                 124,            0.027194,            0.012866,           0.0030514,             0.96669,             0.95784,               0.995,             0.71489,            0.020092,           0.0083423,           0.0024586,           0.0087823,           0.0087823,           0.0087823
                 125,             0.02763,             0.01321,           0.0037074,              0.9556,                   1,               0.995,              0.7627,            0.016039,           0.0087257,            0.001861,           0.0087724,           0.0087724,           0.0087724
                 126,            0.028251,             0.01503,           0.0044587,             0.91714,              0.9528,               0.995,             0.70211,             0.02042,            0.010545,           0.0040369,           0.0087625,           0.0087625,           0.0087625
                 127,            0.031165,            0.016217,            0.004868,             0.96111,             0.95652,               0.995,             0.74908,            0.017831,            0.010693,           0.0041829,           0.0087526,           0.0087526,           0.0087526
                 128,            0.023641,            0.014892,           0.0041089,               0.964,              0.9583,               0.995,             0.74181,            0.017231,            0.009026,           0.0033591,           0.0087427,           0.0087427,           0.0087427
                 129,            0.026648,            0.013206,           0.0036667,             0.96335,             0.96071,               0.995,             0.71789,            0.014799,           0.0094511,           0.0033322,           0.0087328,           0.0087328,           0.0087328
                 130,            0.024713,            0.014174,              0.0046,             0.97011,             0.95772,               0.995,             0.74691,            0.018932,           0.0092351,           0.0030572,           0.0087229,           0.0087229,           0.0087229
                 131,            0.025081,            0.013471,           0.0056228,             0.97256,             0.95735,               0.995,             0.71666,            0.016778,             0.01026,           0.0030326,            0.008713,            0.008713,            0.008713
                 132,            0.028707,            0.014477,           0.0044689,             0.96652,             0.96005,               0.995,             0.71768,            0.018241,           0.0099988,           0.0028973,           0.0087031,           0.0087031,           0.0087031
                 133,            0.029999,            0.015807,           0.0040503,             0.94749,             0.98932,               0.995,             0.78341,            0.016472,           0.0095929,           0.0026327,           0.0086932,           0.0086932,           0.0086932
                 134,            0.027924,            0.011801,           0.0039522,             0.96732,             0.96442,               0.995,             0.71304,            0.018956,            0.010089,           0.0028565,           0.0086833,           0.0086833,           0.0086833
                 135,            0.027369,            0.013731,           0.0039415,             0.96428,             0.96133,               0.995,             0.69216,            0.019036,            0.010149,           0.0030577,           0.0086734,           0.0086734,           0.0086734
                 136,             0.02668,            0.015129,           0.0054176,             0.94126,             0.95812,               0.995,              0.7951,             0.01523,           0.0089813,           0.0027771,           0.0086635,           0.0086635,           0.0086635
                 137,            0.026304,            0.013305,           0.0036928,             0.94754,             0.98686,               0.995,             0.69781,            0.020401,           0.0087066,           0.0020958,           0.0086536,           0.0086536,           0.0086536
                 138,            0.025884,            0.012812,           0.0030604,             0.95853,                   1,               0.995,             0.71365,            0.017684,           0.0082343,           0.0018992,           0.0086437,           0.0086437,           0.0086437
                 139,            0.022887,             0.01236,             0.00407,             0.96741,                   1,               0.995,             0.70817,            0.016335,           0.0086117,           0.0018599,           0.0086338,           0.0086338,           0.0086338
                 140,            0.026061,            0.011697,            0.003269,             0.95625,             0.98665,               0.995,             0.74268,            0.017527,           0.0088188,           0.0020771,           0.0086239,           0.0086239,           0.0086239
                 141,            0.023067,            0.014867,           0.0032745,             0.95409,             0.99012,               0.995,             0.74312,            0.014658,            0.008111,           0.0019169,            0.008614,            0.008614,            0.008614
                 142,             0.02468,            0.011774,           0.0034752,             0.97377,             0.96459,               0.995,             0.63783,            0.022894,           0.0086785,           0.0017264,           0.0086041,           0.0086041,           0.0086041
                 143,            0.030081,            0.014341,           0.0029229,             0.97171,             0.96425,               0.995,             0.69341,            0.018662,           0.0086648,           0.0017152,           0.0085942,           0.0085942,           0.0085942
                 144,             0.02521,            0.016068,           0.0051288,             0.95707,             0.99412,               0.995,             0.74378,            0.017935,           0.0086327,           0.0017548,           0.0085843,           0.0085843,           0.0085843
                 145,            0.030364,             0.01295,           0.0037785,             0.95749,                   1,               0.995,             0.74016,            0.017745,           0.0084855,           0.0018025,           0.0085744,           0.0085744,           0.0085744
                 146,            0.027659,            0.013711,           0.0049272,             0.95012,             0.99559,               0.995,             0.77565,            0.014955,           0.0087084,           0.0019318,           0.0085645,           0.0085645,           0.0085645
                 147,              0.0254,             0.01183,           0.0041901,             0.91562,             0.97294,               0.995,             0.75002,            0.016099,           0.0087205,           0.0021115,           0.0085546,           0.0085546,           0.0085546
                 148,            0.031795,            0.015906,           0.0035805,             0.96346,             0.97258,               0.995,             0.76119,            0.017861,           0.0087917,           0.0019157,           0.0085447,           0.0085447,           0.0085447
                 149,            0.026073,            0.014209,           0.0049525,             0.96928,             0.98942,               0.995,             0.81057,            0.015158,           0.0085475,           0.0015923,           0.0085348,           0.0085348,           0.0085348
                 150,            0.027443,            0.016392,           0.0042433,             0.97439,             0.97105,               0.995,             0.76439,             0.01821,             0.00957,           0.0016473,           0.0085249,           0.0085249,           0.0085249
                 151,            0.029465,            0.013189,           0.0043127,             0.97808,             0.95577,               0.995,              0.7259,            0.017176,           0.0099163,           0.0019882,            0.008515,            0.008515,            0.008515
                 152,            0.029963,            0.014274,           0.0042917,             0.90706,             0.94105,               0.952,             0.70715,            0.018277,            0.010738,           0.0018336,           0.0085051,           0.0085051,           0.0085051
                 153,            0.028604,            0.015941,           0.0033757,             0.97514,             0.95446,               0.995,             0.74365,            0.016554,           0.0096147,            0.001544,           0.0084952,           0.0084952,           0.0084952
                 154,            0.024409,            0.011271,           0.0037132,             0.96099,             0.97616,               0.995,             0.78793,            0.014781,           0.0087445,           0.0014421,           0.0084853,           0.0084853,           0.0084853
                 155,            0.025561,            0.014397,           0.0042063,              0.9629,             0.99085,               0.995,             0.71819,            0.018389,           0.0086883,           0.0015888,           0.0084754,           0.0084754,           0.0084754
                 156,              0.0304,            0.014668,           0.0031247,             0.96841,                   1,               0.995,             0.77125,            0.015197,           0.0089559,           0.0016451,           0.0084655,           0.0084655,           0.0084655
                 157,            0.024284,            0.012812,           0.0032603,             0.96322,                   1,               0.995,             0.79606,            0.014139,           0.0088633,            0.001649,           0.0084556,           0.0084556,           0.0084556
                 158,            0.026536,            0.015596,            0.003372,             0.96653,                   1,               0.995,             0.73235,            0.016022,           0.0091453,           0.0015191,           0.0084457,           0.0084457,           0.0084457
                 159,            0.028451,            0.014774,           0.0034733,             0.97157,                   1,               0.995,             0.76883,            0.015277,           0.0085394,             0.00144,           0.0084358,           0.0084358,           0.0084358
