               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.027647,            0.019408,           0.0042617,              0.9563,             0.96991,             0.97003,             0.73222,            0.024349,            0.014693,           0.0025418,           0.0097129,           0.0097129,           0.0097129
                  31,            0.025764,            0.017891,           0.0043445,             0.93568,             0.97178,              0.9687,             0.67525,            0.023515,            0.017501,           0.0034212,            0.009703,            0.009703,            0.009703
                  32,             0.02657,            0.019196,           0.0044016,             0.97398,             0.92052,             0.96516,             0.75035,            0.020846,            0.015299,           0.0034065,           0.0096931,           0.0096931,           0.0096931
                  33,            0.023997,            0.017816,           0.0040743,              0.9654,             0.96008,             0.96959,             0.77412,            0.022665,            0.014457,           0.0024746,           0.0096832,           0.0096832,           0.0096832
                  34,            0.024939,            0.017676,           0.0043768,              0.9789,             0.96708,             0.97183,             0.75928,            0.020878,             0.01477,            0.002456,           0.0096733,           0.0096733,           0.0096733
                  35,            0.025437,            0.017343,           0.0045775,             0.98119,             0.95763,             0.96766,             0.76536,            0.019321,            0.014575,           0.0024757,           0.0096634,           0.0096634,           0.0096634
                  36,             0.02587,            0.018029,            0.003588,             0.97411,             0.97279,             0.97278,             0.74838,            0.022516,            0.013995,           0.0023096,           0.0096535,           0.0096535,           0.0096535
                  37,            0.024196,            0.018299,           0.0037779,             0.98002,             0.95029,             0.96808,               0.756,            0.021615,            0.014477,           0.0024772,           0.0096436,           0.0096436,           0.0096436
                  38,            0.024755,            0.017538,           0.0043436,              0.9707,             0.97126,             0.97047,             0.79506,            0.020944,            0.013633,           0.0023008,           0.0096337,           0.0096337,           0.0096337
                  39,            0.023019,            0.017641,           0.0043615,             0.95729,             0.96537,             0.97127,             0.79356,            0.021661,            0.013554,            0.002293,           0.0096238,           0.0096238,           0.0096238
                  40,            0.023811,            0.017314,           0.0044286,             0.97937,              0.9646,             0.97104,             0.76767,            0.019816,            0.014635,           0.0022804,           0.0096139,           0.0096139,           0.0096139
                  41,            0.023595,             0.01743,           0.0038362,             0.97032,             0.97119,             0.97392,             0.77649,            0.018801,            0.014641,           0.0022451,            0.009604,            0.009604,            0.009604
                  42,            0.024139,            0.016943,           0.0035086,             0.97757,             0.96396,              0.9684,              0.7426,            0.020092,            0.015069,           0.0023952,           0.0095941,           0.0095941,           0.0095941
                  43,            0.023202,            0.017441,            0.003464,             0.97249,             0.93688,             0.97134,             0.73032,            0.019869,            0.015315,           0.0023366,           0.0095842,           0.0095842,           0.0095842
                  44,            0.023765,             0.01751,           0.0039762,             0.95483,             0.97444,             0.97507,              0.7834,            0.019472,            0.014452,           0.0021027,           0.0095743,           0.0095743,           0.0095743
                  45,            0.023152,            0.017594,            0.004075,             0.97267,             0.96182,             0.97583,             0.78362,            0.018614,            0.014071,           0.0026112,           0.0095644,           0.0095644,           0.0095644
                  46,            0.024029,            0.017034,           0.0034269,             0.98098,             0.96687,             0.97572,             0.74412,             0.02234,            0.014116,           0.0020396,           0.0095545,           0.0095545,           0.0095545
                  47,            0.022683,            0.016708,           0.0037195,             0.97764,             0.96881,             0.97628,             0.77997,            0.018269,             0.01414,           0.0024348,           0.0095446,           0.0095446,           0.0095446
                  48,            0.023722,            0.016467,           0.0039699,             0.97646,              0.9649,             0.97444,             0.77185,            0.018513,            0.014697,            0.002332,           0.0095347,           0.0095347,           0.0095347
                  49,            0.022321,            0.017058,            0.003362,             0.96942,             0.97733,             0.96945,             0.77274,            0.020953,            0.015201,           0.0021102,           0.0095248,           0.0095248,           0.0095248
                  50,            0.023472,            0.017138,           0.0035849,             0.98012,             0.96137,             0.97251,             0.78962,            0.018016,            0.014107,           0.0024006,           0.0095149,           0.0095149,           0.0095149
                  51,            0.022083,            0.016825,           0.0032571,             0.96707,              0.9766,             0.97061,             0.79596,            0.017508,            0.013248,           0.0021537,            0.009505,            0.009505,            0.009505
                  52,            0.022355,            0.016799,           0.0032302,             0.97579,             0.96715,             0.97133,             0.80066,            0.019098,            0.013405,           0.0020014,           0.0094951,           0.0094951,           0.0094951
                  53,            0.021887,             0.01618,            0.002819,             0.97387,             0.96905,             0.97291,             0.76053,            0.019218,            0.014345,            0.001942,           0.0094852,           0.0094852,           0.0094852
                  54,            0.022554,            0.017316,           0.0029386,             0.97046,             0.97287,             0.97736,              0.8038,            0.017632,            0.013097,           0.0018136,           0.0094753,           0.0094753,           0.0094753
                  55,            0.021655,            0.015591,           0.0031453,             0.96112,             0.96304,             0.97123,             0.75193,            0.019021,            0.014122,           0.0019012,           0.0094654,           0.0094654,           0.0094654
                  56,            0.022854,            0.016234,           0.0030357,             0.97647,             0.96453,             0.97452,             0.80137,            0.017898,             0.01382,            0.001964,           0.0094555,           0.0094555,           0.0094555
                  57,            0.020501,            0.015895,           0.0028051,             0.96188,             0.97917,             0.97762,             0.80529,            0.017108,            0.012945,           0.0019274,           0.0094456,           0.0094456,           0.0094456
                  58,             0.02127,            0.015841,           0.0027044,             0.97824,             0.96605,             0.97404,             0.79334,            0.018025,            0.013605,           0.0019808,           0.0094357,           0.0094357,           0.0094357
                  59,            0.020476,            0.016794,           0.0028851,             0.97272,             0.97178,             0.97021,             0.80338,            0.018054,            0.013748,           0.0022189,           0.0094258,           0.0094258,           0.0094258
                  60,              0.0215,             0.01675,           0.0030386,             0.98229,             0.96396,             0.96911,             0.80583,            0.016516,            0.013423,           0.0020256,           0.0094159,           0.0094159,           0.0094159
                  61,            0.021114,            0.016828,           0.0030792,              0.9382,             0.95284,             0.96196,             0.77861,            0.018079,            0.014669,           0.0027518,            0.009406,            0.009406,            0.009406
                  62,            0.020922,            0.016372,           0.0036809,             0.94558,             0.95556,             0.95764,             0.76057,            0.018747,            0.015036,           0.0024634,           0.0093961,           0.0093961,           0.0093961
                  63,            0.021933,            0.017117,           0.0035534,             0.96479,             0.97164,             0.96987,              0.7913,            0.016842,            0.013805,           0.0019944,           0.0093862,           0.0093862,           0.0093862
                  64,            0.021904,            0.016028,           0.0032613,             0.98082,             0.96169,             0.97002,             0.76357,            0.019041,            0.014293,           0.0018379,           0.0093763,           0.0093763,           0.0093763
                  65,            0.021865,            0.017036,           0.0028341,             0.97451,             0.96644,             0.97455,             0.79725,             0.01793,            0.013354,           0.0018839,           0.0093664,           0.0093664,           0.0093664
                  66,            0.022467,            0.016147,           0.0028242,             0.97595,             0.96245,              0.9709,             0.79715,             0.01793,            0.013999,           0.0018338,           0.0093565,           0.0093565,           0.0093565
                  67,            0.019859,            0.016256,           0.0029998,             0.96173,             0.97093,             0.97141,             0.80257,            0.018872,              0.0134,           0.0021505,           0.0093466,           0.0093466,           0.0093466
                  68,            0.021651,            0.016377,           0.0027842,             0.96196,             0.97558,             0.97269,             0.78914,            0.018664,            0.013968,           0.0018364,           0.0093367,           0.0093367,           0.0093367
                  69,            0.019805,            0.015337,           0.0029401,             0.97161,             0.97212,             0.97415,             0.81059,            0.017186,            0.013586,           0.0017926,           0.0093268,           0.0093268,           0.0093268
                  70,            0.021905,            0.015905,           0.0030187,              0.9786,             0.97289,             0.97395,             0.79995,            0.017452,              0.0138,           0.0018566,           0.0093169,           0.0093169,           0.0093169
                  71,            0.020252,            0.015751,           0.0026742,             0.98424,             0.96462,             0.97393,             0.81948,            0.017436,             0.01325,           0.0019145,            0.009307,            0.009307,            0.009307
                  72,            0.020785,            0.015868,           0.0027096,             0.97524,             0.94769,             0.97294,             0.81255,            0.017377,            0.013002,           0.0018104,           0.0092971,           0.0092971,           0.0092971
                  73,             0.02029,            0.015362,           0.0036611,             0.96273,              0.9538,             0.98086,             0.82167,            0.017404,            0.012822,           0.0018048,           0.0092872,           0.0092872,           0.0092872
                  74,             0.02025,            0.015758,           0.0028153,              0.9611,             0.96096,              0.9738,             0.78758,            0.017244,            0.013725,           0.0021414,           0.0092773,           0.0092773,           0.0092773
                  75,            0.019999,             0.01618,           0.0028811,             0.97461,             0.96591,             0.97214,             0.79271,            0.016014,            0.013404,           0.0020283,           0.0092674,           0.0092674,           0.0092674
                  76,            0.020398,            0.015879,           0.0022143,             0.97658,             0.95822,             0.96989,             0.80647,            0.018387,            0.012914,           0.0020795,           0.0092575,           0.0092575,           0.0092575
                  77,            0.019353,             0.01521,            0.002664,             0.97981,             0.96473,             0.96952,             0.82188,            0.016749,            0.012857,           0.0021616,           0.0092476,           0.0092476,           0.0092476
                  78,            0.019423,            0.015249,           0.0030469,             0.97939,             0.94614,             0.96934,             0.80888,            0.015191,            0.012589,           0.0019773,           0.0092377,           0.0092377,           0.0092377
                  79,            0.019547,            0.016459,           0.0026335,             0.97526,             0.94956,              0.9717,             0.81084,            0.016909,            0.013319,           0.0019607,           0.0092278,           0.0092278,           0.0092278
                  80,            0.020155,            0.015537,           0.0024345,             0.96085,             0.95079,             0.96775,             0.80279,            0.017403,            0.013228,           0.0020309,           0.0092179,           0.0092179,           0.0092179
                  81,            0.019565,            0.015695,           0.0024506,             0.95318,             0.97733,             0.97061,             0.81726,            0.016293,            0.012873,           0.0019776,            0.009208,            0.009208,            0.009208
                  82,            0.019793,            0.015711,           0.0037925,             0.97268,             0.94904,             0.97111,             0.80594,            0.016564,            0.012918,           0.0018396,           0.0091981,           0.0091981,           0.0091981
                  83,            0.019443,             0.01534,           0.0039012,             0.95809,             0.95396,             0.96817,             0.78276,            0.017879,            0.013406,           0.0018432,           0.0091882,           0.0091882,           0.0091882
                  84,            0.020239,            0.016693,           0.0027935,             0.98389,             0.95741,             0.97366,             0.81178,            0.018405,            0.013594,           0.0017399,           0.0091783,           0.0091783,           0.0091783
                  85,            0.020112,            0.015872,           0.0030165,             0.98346,             0.96464,             0.97351,             0.80897,            0.016555,            0.013672,           0.0019013,           0.0091684,           0.0091684,           0.0091684
                  86,            0.019648,            0.015231,           0.0028906,             0.98466,             0.97386,             0.97234,             0.80735,            0.017652,             0.01365,            0.002034,           0.0091585,           0.0091585,           0.0091585
                  87,            0.019036,            0.015489,            0.003132,             0.97398,             0.96474,             0.96992,              0.8117,            0.016049,            0.012976,            0.002256,           0.0091486,           0.0091486,           0.0091486
                  88,            0.019514,            0.015729,           0.0023745,             0.97979,             0.96993,             0.97022,              0.8222,            0.015815,            0.012866,           0.0021854,           0.0091387,           0.0091387,           0.0091387
                  89,            0.018968,            0.015437,           0.0025571,             0.97955,             0.95909,             0.96793,             0.78687,            0.017843,            0.013044,           0.0017075,           0.0091288,           0.0091288,           0.0091288
                  90,            0.019946,            0.014794,           0.0031462,             0.98269,             0.96144,             0.96848,             0.80437,            0.015857,            0.012322,           0.0018846,           0.0091189,           0.0091189,           0.0091189
                  91,            0.018469,            0.015428,           0.0026167,             0.97189,             0.96152,             0.96352,             0.79594,             0.01773,            0.013313,           0.0021219,            0.009109,            0.009109,            0.009109
                  92,            0.018347,            0.015187,           0.0024256,             0.97629,             0.95908,              0.9689,             0.81609,            0.016525,            0.012437,           0.0019096,           0.0090991,           0.0090991,           0.0090991
                  93,            0.018531,            0.015246,           0.0025334,             0.93796,             0.94953,             0.96668,             0.78596,             0.01764,             0.01372,           0.0028943,           0.0090892,           0.0090892,           0.0090892
                  94,            0.019605,            0.015657,           0.0023361,             0.95852,             0.95481,             0.97104,             0.83275,            0.016352,            0.013285,           0.0021128,           0.0090793,           0.0090793,           0.0090793
                  95,            0.019006,            0.014683,           0.0022714,             0.97005,             0.95015,             0.97207,             0.82054,            0.016283,            0.013248,           0.0030116,           0.0090694,           0.0090694,           0.0090694
                  96,            0.017997,            0.014276,            0.002088,             0.98231,             0.93639,             0.96469,             0.81076,            0.015725,            0.013926,           0.0075456,           0.0090595,           0.0090595,           0.0090595
                  97,            0.019706,            0.015141,           0.0022243,             0.97617,             0.95168,             0.97062,             0.80059,            0.015588,            0.013416,           0.0020709,           0.0090496,           0.0090496,           0.0090496
                  98,            0.018738,            0.015123,           0.0022726,             0.97084,             0.95783,             0.97195,             0.82908,            0.015535,            0.012619,           0.0016312,           0.0090397,           0.0090397,           0.0090397
                  99,            0.018495,            0.015126,           0.0022148,             0.97748,             0.96453,             0.97345,             0.81903,            0.015814,            0.012847,            0.001692,           0.0090298,           0.0090298,           0.0090298
                 100,            0.018591,            0.015221,            0.002359,              0.9777,             0.95544,             0.97047,             0.82757,            0.015902,            0.012525,           0.0019829,           0.0090199,           0.0090199,           0.0090199
                 101,            0.017701,            0.014546,           0.0024196,             0.97587,             0.95784,             0.97491,             0.81766,            0.014897,            0.013018,           0.0020073,             0.00901,             0.00901,             0.00901
                 102,            0.017892,            0.014561,           0.0022027,             0.97684,             0.95339,             0.97294,             0.83011,             0.01497,            0.012692,           0.0032136,           0.0090001,           0.0090001,           0.0090001
                 103,            0.017188,            0.014128,           0.0023328,             0.98659,             0.95317,             0.97131,             0.83492,            0.014487,            0.012544,           0.0019987,           0.0089902,           0.0089902,           0.0089902
                 104,            0.017813,            0.014312,           0.0020378,             0.97589,             0.95466,             0.96847,             0.81856,            0.016376,            0.013569,           0.0023744,           0.0089803,           0.0089803,           0.0089803
                 105,            0.017987,            0.014885,           0.0022374,             0.96222,             0.97399,             0.97305,             0.84431,            0.015167,            0.012613,           0.0017404,           0.0089704,           0.0089704,           0.0089704
                 106,            0.019249,            0.014657,           0.0024838,             0.97622,             0.96676,             0.97114,             0.83826,              0.0156,            0.012227,            0.001621,           0.0089605,           0.0089605,           0.0089605
                 107,             0.01757,            0.014571,             0.00241,              0.9826,              0.9587,             0.96743,             0.82896,            0.014938,            0.013456,           0.0018913,           0.0089506,           0.0089506,           0.0089506
                 108,            0.017885,            0.014617,           0.0019399,             0.98775,             0.96448,             0.96929,             0.82239,            0.014746,            0.012076,           0.0017446,           0.0089407,           0.0089407,           0.0089407
                 109,            0.017177,            0.014494,           0.0023251,             0.97129,             0.97042,             0.97055,             0.84112,            0.014477,            0.011668,           0.0018608,           0.0089308,           0.0089308,           0.0089308
                 110,             0.01766,            0.014164,           0.0023585,             0.96396,             0.96762,             0.96743,             0.82496,             0.01445,            0.012778,           0.0017586,           0.0089209,           0.0089209,           0.0089209
                 111,            0.017191,            0.014246,           0.0026062,             0.97228,              0.9555,             0.96939,             0.83102,            0.014355,            0.012227,            0.001792,            0.008911,            0.008911,            0.008911
                 112,            0.016521,            0.014032,           0.0025648,              0.9771,             0.96366,              0.9651,             0.81604,            0.014971,            0.012941,           0.0017483,           0.0089011,           0.0089011,           0.0089011
                 113,            0.018214,            0.014909,           0.0025278,             0.96695,             0.95767,             0.96781,             0.82805,            0.015282,            0.012179,           0.0016298,           0.0088912,           0.0088912,           0.0088912
                 114,            0.018631,            0.014327,           0.0018566,             0.97365,             0.96033,              0.9732,             0.83563,            0.015831,            0.011753,           0.0015555,           0.0088813,           0.0088813,           0.0088813
                 115,            0.017559,            0.013562,           0.0017909,             0.97189,             0.96641,             0.96956,             0.83783,            0.015127,            0.011869,            0.001622,           0.0088714,           0.0088714,           0.0088714
                 116,             0.01654,            0.013981,           0.0021838,             0.97385,             0.96578,             0.97149,             0.82897,            0.014473,            0.011865,           0.0017167,           0.0088615,           0.0088615,           0.0088615
                 117,            0.016955,            0.013988,           0.0024057,             0.97045,             0.96714,              0.9695,              0.8424,            0.015757,            0.012231,           0.0017121,           0.0088516,           0.0088516,           0.0088516
                 118,            0.017384,            0.014496,           0.0025083,             0.97922,             0.96899,             0.96912,             0.83404,            0.015267,            0.012228,           0.0016588,           0.0088417,           0.0088417,           0.0088417
                 119,            0.016684,             0.01435,           0.0020507,             0.97669,              0.9606,             0.97187,             0.83379,            0.016002,            0.011903,           0.0018469,           0.0088318,           0.0088318,           0.0088318
                 120,            0.018516,            0.013755,           0.0023067,             0.98014,             0.96924,             0.97026,             0.84028,            0.016247,            0.011998,           0.0015894,           0.0088219,           0.0088219,           0.0088219
                 121,            0.017669,            0.014766,           0.0021599,             0.96708,             0.96474,             0.96703,             0.84025,            0.014375,            0.011733,           0.0015668,            0.008812,            0.008812,            0.008812
                 122,            0.018169,            0.015115,           0.0023639,             0.97842,             0.96933,             0.96954,              0.8492,            0.014383,            0.011446,           0.0015836,           0.0088021,           0.0088021,           0.0088021
                 123,            0.016492,            0.013391,           0.0020795,             0.98011,             0.96717,             0.97291,             0.83726,            0.014167,            0.011923,           0.0016301,           0.0087922,           0.0087922,           0.0087922
                 124,            0.016175,            0.013784,           0.0020267,             0.97408,             0.96888,             0.97321,             0.82886,            0.014468,            0.012413,           0.0016138,           0.0087823,           0.0087823,           0.0087823
                 125,            0.016857,            0.013661,           0.0023376,             0.97178,             0.97437,             0.96953,             0.83615,            0.015276,            0.012155,           0.0017896,           0.0087724,           0.0087724,           0.0087724
                 126,            0.016775,            0.013957,           0.0020731,             0.98236,             0.96087,             0.97249,             0.83185,            0.015323,            0.012145,           0.0017305,           0.0087625,           0.0087625,           0.0087625
                 127,            0.016141,            0.013967,           0.0020212,             0.98013,             0.96933,             0.97171,             0.84848,            0.015762,            0.011908,           0.0018023,           0.0087526,           0.0087526,           0.0087526
                 128,            0.017777,            0.014292,           0.0021942,             0.97477,             0.96933,             0.97074,             0.85422,            0.015955,            0.012129,           0.0018468,           0.0087427,           0.0087427,           0.0087427
                 129,            0.016258,            0.013881,             0.00251,             0.97875,             0.96621,             0.96965,              0.8501,            0.014572,            0.011994,           0.0018109,           0.0087328,           0.0087328,           0.0087328
                 130,            0.016594,            0.013333,           0.0021582,             0.97732,             0.96578,             0.97201,             0.83651,            0.014906,            0.012282,           0.0016734,           0.0087229,           0.0087229,           0.0087229
                 131,            0.015925,            0.013674,           0.0018494,             0.97173,             0.96827,              0.9737,             0.84777,            0.015317,            0.011307,           0.0015327,            0.008713,            0.008713,            0.008713
                 132,             0.01712,            0.013944,             0.00195,             0.97445,             0.96836,              0.9702,             0.85437,            0.014264,            0.011328,           0.0016496,           0.0087031,           0.0087031,           0.0087031
                 133,            0.017185,            0.014069,           0.0019965,             0.98428,              0.9615,             0.97236,             0.83822,             0.01536,            0.012094,           0.0016847,           0.0086932,           0.0086932,           0.0086932
                 134,            0.018309,            0.013824,           0.0017854,             0.96847,              0.9602,             0.96822,             0.85245,            0.014152,            0.011604,           0.0016178,           0.0086833,           0.0086833,           0.0086833
                 135,            0.016917,            0.013625,           0.0020849,             0.96931,              0.9712,             0.96955,             0.84651,            0.013977,            0.011031,           0.0015785,           0.0086734,           0.0086734,           0.0086734
                 136,            0.017196,            0.013823,           0.0018639,             0.97741,             0.96449,              0.9691,              0.8433,            0.014474,            0.011252,           0.0016699,           0.0086635,           0.0086635,           0.0086635
                 137,            0.016804,            0.013396,           0.0018002,             0.97752,             0.96378,             0.96856,              0.8462,            0.013924,            0.011819,           0.0016027,           0.0086536,           0.0086536,           0.0086536
                 138,            0.016565,            0.014131,           0.0020592,              0.9795,             0.96378,             0.96841,              0.8447,            0.013664,            0.011693,           0.0016349,           0.0086437,           0.0086437,           0.0086437
                 139,            0.016358,            0.014224,           0.0018845,               0.978,             0.96238,             0.96814,             0.85012,            0.014505,            0.012348,           0.0019093,           0.0086338,           0.0086338,           0.0086338
                 140,            0.016172,            0.013019,           0.0017806,              0.9789,              0.9669,             0.97254,             0.84687,            0.014522,            0.012095,           0.0016585,           0.0086239,           0.0086239,           0.0086239
                 141,            0.015873,            0.013516,           0.0016345,             0.97812,             0.96828,             0.97015,             0.84682,            0.014639,             0.01232,           0.0016665,            0.008614,            0.008614,            0.008614
                 142,            0.015788,            0.012782,           0.0017826,              0.9784,             0.96758,             0.96761,             0.84638,            0.014394,            0.012305,           0.0016613,           0.0086041,           0.0086041,           0.0086041
                 143,            0.015912,             0.01358,           0.0015208,             0.97832,             0.96715,              0.9691,              0.8494,            0.015163,             0.01216,           0.0016531,           0.0085942,           0.0085942,           0.0085942
                 144,            0.017318,             0.01335,           0.0020994,             0.97787,             0.96933,             0.96914,             0.83419,            0.015019,            0.011625,           0.0016421,           0.0085843,           0.0085843,           0.0085843
                 145,            0.015334,            0.013109,           0.0019612,             0.97507,             0.96933,              0.9723,             0.84776,             0.01443,            0.012222,           0.0016842,           0.0085744,           0.0085744,           0.0085744
                 146,            0.015861,            0.013592,            0.002031,             0.97051,             0.96933,             0.97189,             0.85833,            0.014888,            0.012092,           0.0016751,           0.0085645,           0.0085645,           0.0085645
                 147,            0.016021,            0.013399,            0.001688,             0.96552,             0.96933,              0.9707,             0.85567,            0.013978,             0.01159,           0.0016238,           0.0085546,           0.0085546,           0.0085546
                 148,            0.015817,            0.013743,           0.0017492,             0.97182,             0.96933,             0.97165,             0.85534,            0.013596,            0.011646,            0.001561,           0.0085447,           0.0085447,           0.0085447
                 149,            0.016002,            0.013816,            0.002045,             0.98543,             0.96663,             0.97142,             0.84826,            0.013717,            0.011759,           0.0015693,           0.0085348,           0.0085348,           0.0085348
                 150,            0.015575,            0.013071,           0.0020267,             0.98143,             0.96482,              0.9721,             0.85412,            0.013499,            0.012226,           0.0016488,           0.0085249,           0.0085249,           0.0085249
                 151,            0.015173,            0.013007,           0.0018558,              0.9735,              0.9662,             0.97164,             0.84419,            0.013717,            0.012041,           0.0019972,            0.008515,            0.008515,            0.008515
                 152,            0.016175,            0.013412,           0.0016459,             0.97799,             0.96988,              0.9711,             0.85389,            0.014469,            0.012408,           0.0015472,           0.0085051,           0.0085051,           0.0085051
                 153,            0.016611,            0.013092,           0.0019091,             0.98079,             0.95987,             0.97136,             0.83924,            0.014411,            0.011931,           0.0015658,           0.0084952,           0.0084952,           0.0084952
                 154,            0.017147,            0.014306,           0.0018771,             0.97407,             0.96423,             0.97226,             0.84126,            0.014665,            0.012367,           0.0015781,           0.0084853,           0.0084853,           0.0084853
                 155,            0.014971,            0.012704,           0.0015302,             0.97703,             0.95932,             0.97191,             0.85897,            0.013724,            0.011858,           0.0016031,           0.0084754,           0.0084754,           0.0084754
                 156,            0.016113,             0.01338,           0.0019076,             0.97678,             0.96925,             0.96893,             0.84081,            0.015226,            0.012246,           0.0016927,           0.0084655,           0.0084655,           0.0084655
                 157,            0.016083,            0.013294,             0.00219,             0.97693,             0.95938,             0.97011,             0.84716,             0.01395,            0.012585,           0.0016286,           0.0084556,           0.0084556,           0.0084556
                 158,            0.016388,             0.01282,           0.0020039,             0.96296,             0.97166,             0.97143,             0.84429,            0.014511,             0.01204,           0.0015703,           0.0084457,           0.0084457,           0.0084457
