               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,            0.029882,            0.018832,           0.0053327,             0.93306,             0.98021,             0.97352,               0.724,            0.023906,             0.01502,           0.0035934,            0.009802,            0.009802,            0.009802
                  22,            0.029789,            0.019977,            0.005165,             0.95571,             0.96591,             0.97419,             0.76116,            0.023049,            0.015342,           0.0037154,           0.0097921,           0.0097921,           0.0097921
                  23,            0.029348,            0.018821,           0.0050007,             0.96798,             0.96923,             0.97252,             0.70734,            0.026629,            0.016164,           0.0035145,           0.0097822,           0.0097822,           0.0097822
                  24,            0.028571,            0.020099,           0.0052994,             0.95549,             0.95998,             0.97558,             0.75234,            0.021077,            0.015783,           0.0031151,           0.0097723,           0.0097723,           0.0097723
                  25,              0.0275,             0.01807,            0.004999,             0.96332,             0.97692,             0.97315,             0.76391,            0.021045,            0.015236,           0.0038259,           0.0097624,           0.0097624,           0.0097624
                  26,            0.027549,            0.018357,           0.0043644,             0.96216,             0.96154,             0.97301,             0.73048,            0.024483,             0.01587,            0.004295,           0.0097525,           0.0097525,           0.0097525
                  27,            0.027751,            0.018429,             0.00552,             0.96858,             0.98461,             0.98496,             0.75779,             0.02145,            0.014538,           0.0031216,           0.0097426,           0.0097426,           0.0097426
                  28,            0.027687,            0.019541,           0.0051292,             0.94829,             0.98604,             0.97934,             0.69714,            0.022607,            0.015661,           0.0035439,           0.0097327,           0.0097327,           0.0097327
                  29,            0.026957,            0.018493,             0.00502,              0.9655,             0.96393,             0.97621,             0.72795,            0.022514,            0.015561,           0.0030881,           0.0097228,           0.0097228,           0.0097228
                  30,             0.02799,            0.020624,           0.0041112,              0.9673,             0.97847,             0.98151,             0.76803,            0.021206,            0.015918,           0.0031717,           0.0097129,           0.0097129,           0.0097129
                  31,            0.027562,            0.019536,           0.0047334,             0.97211,             0.95831,             0.98095,             0.78572,            0.019553,            0.016039,           0.0040862,            0.009703,            0.009703,            0.009703
                  32,            0.026655,            0.018768,           0.0040549,             0.96272,             0.96708,             0.98126,             0.76609,            0.019459,            0.015812,           0.0041269,           0.0096931,           0.0096931,           0.0096931
                  33,            0.025926,            0.019212,           0.0038075,             0.98119,             0.97406,             0.98516,              0.7462,            0.023257,            0.015475,           0.0031394,           0.0096832,           0.0096832,           0.0096832
                  34,            0.025999,            0.018392,           0.0042061,             0.97853,             0.97866,             0.97989,              0.7763,             0.02161,            0.014957,           0.0029871,           0.0096733,           0.0096733,           0.0096733
                  35,             0.02625,            0.017409,           0.0040628,             0.97943,              0.9678,             0.97698,             0.78209,            0.020342,            0.014775,           0.0036208,           0.0096634,           0.0096634,           0.0096634
                  36,            0.025927,            0.017038,           0.0041346,             0.97137,             0.96668,             0.97144,             0.74043,            0.022735,            0.015982,           0.0037673,           0.0096535,           0.0096535,           0.0096535
                  37,            0.025088,            0.018248,           0.0040964,             0.97358,             0.96123,             0.97096,             0.75391,            0.021386,            0.016632,           0.0033535,           0.0096436,           0.0096436,           0.0096436
                  38,            0.025711,            0.018359,           0.0037649,             0.97539,             0.93338,             0.95907,             0.78225,            0.019757,            0.016595,           0.0032531,           0.0096337,           0.0096337,           0.0096337
                  39,            0.026269,            0.018177,           0.0033592,             0.96762,             0.95865,             0.97013,             0.78109,            0.019352,            0.015448,           0.0030638,           0.0096238,           0.0096238,           0.0096238
                  40,            0.024796,             0.01807,           0.0037506,             0.95769,             0.95957,             0.97202,             0.75451,            0.021002,            0.015898,           0.0035303,           0.0096139,           0.0096139,           0.0096139
