                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    217,               0.019685,               0.010188,              0.0074074,              0.0013855,                0.98874,                0.97222,                0.99143,                0.78502,                0.98874,                0.97222,                0.99143,                0.74719,               0.016098,              0.0073682,              0.0035663,             0.00049076,              0.0078616,              0.0078616,              0.0078616
                    218,               0.018851,              0.0091601,              0.0074064,              0.0013501,                0.98852,                0.95344,                0.99368,                0.84915,                0.98852,                0.95344,                0.99368,                0.78895,               0.015403,              0.0070707,              0.0038524,             0.00072641,              0.0078517,              0.0078517,              0.0078517
                    219,               0.018208,              0.0093617,              0.0069475,              0.0014029,                0.98049,                0.96346,                0.99368,                0.83506,                0.98049,                0.96346,                0.99368,                0.82303,               0.015023,              0.0067462,              0.0032916,              0.0006897,              0.0078418,              0.0078418,              0.0078418
                    220,               0.019572,              0.0090354,              0.0070496,             0.00085654,                0.98934,                0.96608,                0.99368,                0.84719,                0.98934,                0.96608,                0.99368,                0.79481,               0.013822,              0.0065581,              0.0032039,             0.00053158,              0.0078319,              0.0078319,              0.0078319
                    221,               0.020187,               0.009807,               0.007881,              0.0014403,                0.94107,                0.99584,                0.98303,                0.81193,                0.94107,                0.99584,                0.98303,                0.80121,               0.015473,              0.0066497,               0.003828,             0.00058346,               0.007822,               0.007822,               0.007822
                    222,               0.017913,              0.0094077,              0.0067242,              0.0016516,                0.90201,                 0.9896,                 0.9792,                0.81583,                0.90201,                 0.9896,                 0.9792,                0.77619,               0.015008,              0.0068562,              0.0040822,             0.00083332,              0.0078121,              0.0078121,              0.0078121
                    223,               0.018553,              0.0090974,              0.0069518,              0.0010335,                0.92347,                0.93951,                0.98837,                 0.8362,                0.92347,                0.93951,                0.98837,                0.79012,               0.014341,              0.0069329,              0.0042396,             0.00076046,              0.0078022,              0.0078022,              0.0078022
                    224,               0.018145,              0.0092649,              0.0065877,              0.0026303,                0.87926,                0.97222,                0.97737,                0.83979,                0.87926,                0.97222,                0.97737,                0.78746,               0.014744,              0.0069204,              0.0041218,             0.00094433,              0.0077923,              0.0077923,              0.0077923
                    225,               0.019485,              0.0090339,              0.0071296,              0.0012455,                0.91923,                 0.9713,                0.97389,                 0.8066,                0.91923,                 0.9713,                0.97389,                0.76302,               0.016013,              0.0069792,              0.0045347,              0.0007616,              0.0077824,              0.0077824,              0.0077824
                    226,               0.019189,              0.0088381,              0.0069758,               0.002129,                0.93763,                0.96227,                0.98484,                0.81865,                0.93763,                0.96227,                0.98671,                0.80017,               0.016379,               0.006959,              0.0047898,             0.00059786,              0.0077725,              0.0077725,              0.0077725
                    227,               0.019029,              0.0093223,              0.0075929,              0.0015466,                0.95432,                0.97222,                0.98671,                0.86319,                0.95432,                0.97222,                0.98671,                0.78105,               0.013932,              0.0070865,              0.0046797,             0.00050526,              0.0077626,              0.0077626,              0.0077626
                    228,                 0.0175,              0.0097862,                0.00754,              0.0014409,                0.95319,                0.94444,                0.98303,                0.84484,                0.95319,                0.94444,                0.98303,                0.77482,               0.014595,              0.0070739,              0.0046067,             0.00073214,              0.0077527,              0.0077527,              0.0077527
                    229,               0.019086,              0.0096465,              0.0068552,              0.0020035,                0.98093,                0.97731,                  0.995,                0.88364,                0.98093,                0.97731,                  0.995,                0.79459,               0.013556,              0.0072431,              0.0036647,             0.00043688,              0.0077428,              0.0077428,              0.0077428
                    230,               0.016773,              0.0085133,              0.0065662,              0.0011283,                0.95469,                0.94444,                0.98827,                0.86172,                0.95469,                0.94444,                0.98827,                0.81652,               0.014186,              0.0069456,              0.0040121,              0.0011378,              0.0077329,              0.0077329,              0.0077329
                    231,               0.019264,              0.0084006,              0.0067827,              0.0011782,                0.98266,                0.94444,                0.98595,                0.87077,                0.98266,                0.94444,                0.98595,                0.78695,               0.013519,              0.0072439,              0.0041113,              0.0003994,               0.007723,               0.007723,               0.007723
                    232,               0.019228,              0.0091416,              0.0072016,             0.00081403,                0.98293,                0.94444,                0.98714,                0.82103,                0.98293,                0.94444,                0.98714,                  0.779,               0.016171,              0.0071683,              0.0041833,             0.00037556,              0.0077131,              0.0077131,              0.0077131
                    233,               0.019102,              0.0094282,              0.0068828,             0.00081212,                0.95571,                0.94444,                0.98641,                0.81852,                0.95571,                0.94444,                0.98641,                0.81105,               0.016128,              0.0070882,              0.0041718,             0.00042953,              0.0077032,              0.0077032,              0.0077032
                    234,               0.019042,              0.0096194,              0.0070977,             0.00062124,                0.95111,                0.94444,                0.98203,                0.83755,                0.95111,                0.94444,                0.98203,                0.80535,               0.014935,              0.0073148,              0.0041227,             0.00043383,              0.0076933,              0.0076933,              0.0076933
                    235,               0.016723,              0.0087277,              0.0068985,             0.00077327,                0.94638,                0.91667,                0.97694,                0.84279,                0.94638,                0.91667,                0.97694,                0.80244,               0.014443,              0.0072091,              0.0042214,             0.00038519,              0.0076834,              0.0076834,              0.0076834
                    236,               0.018812,              0.0095691,              0.0069953,              0.0017208,                0.93908,                0.91667,                0.97538,                0.82241,                0.93908,                0.91667,                0.97538,                0.78691,               0.015508,              0.0072552,              0.0043707,             0.00044298,              0.0076735,              0.0076735,              0.0076735
                    237,               0.018039,              0.0091032,               0.007291,              0.0024572,                0.85018,                0.96392,                0.96067,                 0.8557,                0.85018,                0.96392,                0.96067,                0.77381,               0.013611,              0.0069649,              0.0046992,              0.0015783,              0.0076636,              0.0076636,              0.0076636
                    238,               0.017507,              0.0090798,              0.0067354,             0.00088834,                0.94563,                0.91667,                0.97683,                0.83455,                0.94563,                0.91667,                0.97683,                0.78022,               0.014005,              0.0068627,              0.0042906,             0.00048037,              0.0076537,              0.0076537,              0.0076537
                    239,               0.018052,              0.0087049,              0.0063348,             0.00071451,                0.95281,                      1,                0.98921,                0.86905,                0.95281,                      1,                0.98921,                0.80544,               0.014641,              0.0069661,              0.0040517,             0.00035677,              0.0076438,              0.0076438,              0.0076438
                    240,               0.018199,              0.0093045,              0.0070017,              0.0010044,                0.96042,                      1,                0.99211,                0.88185,                0.96042,                      1,                0.99211,                0.83246,               0.013952,              0.0068945,              0.0040245,             0.00039825,              0.0076339,              0.0076339,              0.0076339
                    241,               0.019289,               0.009224,              0.0066239,             0.00080701,                0.99367,                0.96237,                0.99143,                0.82686,                0.99367,                0.96237,                0.99143,                 0.7853,               0.014443,               0.006738,              0.0037689,             0.00046892,               0.007624,               0.007624,               0.007624
                    242,               0.017858,              0.0093058,              0.0067957,             0.00080265,                0.95243,                0.99475,                0.99211,                0.87697,                0.95243,                0.99475,                0.99211,                0.82956,               0.013302,              0.0067749,              0.0033872,             0.00050564,              0.0076141,              0.0076141,              0.0076141
                    243,               0.018182,              0.0089055,              0.0068678,              0.0010011,                0.99134,                0.97222,                0.99368,                 0.8342,                0.99134,                0.97222,                0.99368,                0.82466,               0.013868,              0.0069812,              0.0037074,             0.00052233,              0.0076042,              0.0076042,              0.0076042
                    244,               0.018341,                0.00943,              0.0069249,             0.00072013,                0.98467,                0.97222,                0.99368,                0.81526,                0.98467,                0.97222,                0.99368,                0.78082,               0.014833,              0.0071167,              0.0038519,             0.00050964,              0.0075943,              0.0075943,              0.0075943
                    245,               0.017917,               0.009414,              0.0072083,              0.0010923,                0.99636,                 0.9713,                 0.9925,                0.84813,                0.99636,                 0.9713,                 0.9925,                 0.7757,               0.013607,              0.0071725,              0.0035667,             0.00047665,              0.0075844,              0.0075844,              0.0075844
                    246,               0.017462,              0.0091569,               0.006632,             0.00080006,                0.99536,                0.96233,                0.99368,                0.85852,                0.99536,                0.96233,                0.99368,                0.79142,               0.013834,              0.0068227,              0.0032604,             0.00039139,              0.0075745,              0.0075745,              0.0075745
                    247,               0.018097,              0.0089148,              0.0067211,             0.00068299,                0.97363,                0.97319,                0.99079,                0.85095,                0.97363,                0.97319,                0.99079,                0.81314,               0.013257,              0.0066282,              0.0032825,              0.0047966,              0.0075646,              0.0075646,              0.0075646
                    248,               0.018092,              0.0091449,              0.0068831,              0.0016819,                0.98006,                      1,                  0.995,                0.85208,                0.98006,                      1,                  0.995,                0.80203,               0.013752,              0.0068912,              0.0033536,             0.00034308,              0.0075547,              0.0075547,              0.0075547
                    249,               0.019111,              0.0089541,               0.006818,             0.00077053,                0.97719,                      1,                  0.995,                0.84227,                0.97719,                      1,                  0.995,                0.77829,               0.013653,              0.0070071,              0.0034785,             0.00037389,              0.0075448,              0.0075448,              0.0075448
                    250,               0.017954,              0.0087289,              0.0062051,             0.00062106,                0.98793,                0.94444,                0.98827,                0.87535,                0.98793,                0.94444,                0.98827,                0.76661,               0.013048,              0.0071595,              0.0037456,             0.00068245,              0.0075349,              0.0075349,              0.0075349
                    251,               0.017209,              0.0088819,              0.0066774,             0.00073427,                0.78413,                0.96767,                  0.987,                0.84288,                0.78413,                0.96767,                  0.987,                0.79573,                0.01388,              0.0071645,              0.0038295,               0.021828,               0.007525,               0.007525,               0.007525
                    252,               0.018723,              0.0097156,              0.0068618,              0.0010079,                0.98363,                0.99873,                  0.995,                0.83471,                0.98363,                0.99873,                  0.995,                0.79832,               0.014376,              0.0070335,              0.0035586,             0.00091162,              0.0075151,              0.0075151,              0.0075151
                    253,               0.017871,              0.0095278,              0.0068254,              0.0013718,                0.98121,                0.99881,                  0.995,                0.81401,                0.98121,                0.99881,                  0.995,                0.79565,               0.015705,              0.0068936,              0.0036874,             0.00052624,              0.0075052,              0.0075052,              0.0075052
                    254,               0.016705,              0.0090583,              0.0070162,             0.00084387,                0.99428,                0.97145,                0.99368,                0.80848,                0.99428,                0.97145,                0.99368,                0.79382,               0.013996,              0.0067692,              0.0036917,             0.00039148,              0.0074953,              0.0074953,              0.0074953
                    255,               0.017264,              0.0086647,              0.0063492,              0.0011832,                0.94123,                      1,                0.98944,                0.85498,                0.94123,                      1,                0.98944,                0.80953,                0.01322,              0.0068887,              0.0038948,             0.00039425,              0.0074854,              0.0074854,              0.0074854
                    256,               0.016924,              0.0096134,              0.0066101,              0.0010905,                 0.9681,                0.99786,                0.99368,                0.85342,                 0.9681,                0.99786,                0.99368,                0.76673,               0.013539,              0.0068242,              0.0038228,             0.00050802,              0.0074755,              0.0074755,              0.0074755
                    257,               0.017403,              0.0095174,              0.0070357,              0.0021761,                0.90941,                      1,                0.99143,                0.85511,                0.90941,                      1,                0.99143,                0.79134,               0.013817,               0.007262,              0.0039592,             0.00094414,              0.0074656,              0.0074656,              0.0074656
                    258,               0.016558,              0.0098071,              0.0067646,              0.0020876,                0.91009,                      1,                0.98233,                0.82711,                0.91009,                      1,                0.98233,                0.80419,               0.013795,              0.0070003,              0.0043664,             0.00075169,              0.0074557,              0.0074557,              0.0074557
                    259,               0.017725,              0.0088659,              0.0069315,              0.0013274,                0.93599,                0.88889,                0.97637,                0.83867,                0.93599,                0.88889,                0.97637,                0.78279,               0.014036,                 0.0072,              0.0047798,             0.00039282,              0.0074458,              0.0074458,              0.0074458
                    260,               0.016657,              0.0095908,              0.0068878,             0.00087971,                0.94948,                0.90378,                0.98272,                0.81354,                0.94948,                0.90378,                0.98272,                0.78478,               0.015962,              0.0074212,              0.0049362,             0.00037317,              0.0074359,              0.0074359,              0.0074359
                    261,               0.018242,              0.0088818,              0.0070769,              0.0010361,                0.91862,                      1,                0.99079,                0.80742,                0.91862,                      1,                0.99079,                 0.8023,               0.014612,              0.0072379,               0.004313,             0.00040131,               0.007426,               0.007426,               0.007426
                    262,               0.017281,              0.0093555,              0.0070651,              0.0010123,                 0.9851,                0.97222,                0.99143,                 0.8366,                 0.9851,                0.97222,                0.99143,                0.83031,               0.014042,                0.00724,              0.0040016,             0.00038614,              0.0074161,              0.0074161,              0.0074161
                    263,               0.017388,              0.0093317,              0.0071392,             0.00053278,                0.95568,                0.97222,                0.98944,                0.82571,                0.95568,                0.97222,                0.98944,                0.81339,               0.014262,              0.0070536,              0.0036981,             0.00037956,              0.0074062,              0.0074062,              0.0074062
                    264,               0.018746,              0.0088686,              0.0067084,              0.0026978,                0.94073,                0.97222,                0.98778,                0.83514,                0.94073,                0.97222,                0.98778,                0.78096,               0.014139,              0.0067862,              0.0035796,             0.00041056,              0.0073963,              0.0073963,              0.0073963
                    265,                 0.0177,              0.0088871,              0.0073263,             0.00092375,                0.95404,                0.98321,                0.98789,                0.83873,                0.95404,                0.98321,                0.98789,                0.81761,               0.014211,              0.0067862,               0.003798,              0.0004384,              0.0073864,              0.0073864,              0.0073864
                    266,               0.017345,               0.009318,              0.0068624,              0.0030709,                0.94131,                0.97222,                0.98573,                 0.8332,                0.94131,                0.97222,                0.98573,                0.78864,               0.014243,              0.0068894,              0.0038226,             0.00039988,              0.0073765,              0.0073765,              0.0073765
                    267,               0.016848,              0.0090817,              0.0069158,              0.0009839,                0.92501,                0.97222,                0.98564,                0.83334,                0.92501,                0.97222,                0.98564,                0.77073,               0.014621,              0.0069691,              0.0039656,             0.00041928,              0.0073666,              0.0073666,              0.0073666
                    268,               0.017517,              0.0085843,              0.0066373,              0.0013047,                 0.9726,                0.97222,                0.99368,                0.84068,                 0.9726,                0.97222,                0.99368,                0.78279,               0.014784,              0.0067952,              0.0036864,             0.00036078,              0.0073567,              0.0073567,              0.0073567
                    269,               0.017393,              0.0092741,              0.0070272,              0.0010954,                0.96096,                      1,                0.99368,                0.85179,                0.96096,                      1,                0.99368,                0.80476,               0.013758,              0.0070657,              0.0036631,             0.00046244,              0.0073468,              0.0073468,              0.0073468
                    270,               0.016624,              0.0096095,              0.0070689,             0.00081472,                0.93513,                 0.9936,                0.99211,                0.84438,                0.93513,                 0.9936,                0.99211,                0.74846,               0.014131,              0.0072888,              0.0035565,             0.00051279,              0.0073369,              0.0073369,              0.0073369
                    271,               0.016648,              0.0091967,              0.0066359,               0.001205,                 0.9401,                      1,                0.99368,                0.86725,                 0.9401,                      1,                0.99368,                0.79462,               0.012726,              0.0071588,              0.0038807,             0.00048838,               0.007327,               0.007327,               0.007327
                    272,               0.016735,              0.0095389,              0.0066664,              0.0010523,                0.96163,                0.99639,                0.99368,                0.85573,                0.96163,                0.99639,                0.99368,                0.79953,                0.01298,              0.0074835,              0.0038681,             0.00040479,              0.0073171,              0.0073171,              0.0073171
                    273,               0.017566,              0.0090738,              0.0063346,              0.0011913,                0.96049,                0.96487,                0.98976,                0.86823,                0.96049,                0.96487,                0.98976,                0.79734,               0.012339,              0.0070753,              0.0039201,             0.00044227,              0.0073072,              0.0073072,              0.0073072
                    274,               0.016886,               0.009738,              0.0060824,             0.00074716,                0.95185,                0.94444,                 0.9817,                0.87512,                0.95185,                0.94444,                0.98479,                0.79154,               0.012708,              0.0069642,              0.0041392,             0.00051708,              0.0072973,              0.0072973,              0.0072973
                    275,               0.016257,              0.0088767,              0.0065333,              0.0013372,                0.94253,                0.95885,                0.98264,                0.83796,                0.94253,                0.95885,                0.98789,                0.77598,               0.012969,              0.0068077,              0.0037575,              0.0007257,              0.0072874,              0.0072874,              0.0072874
                    276,               0.017317,              0.0090626,              0.0058942,               0.001217,                0.95371,                0.97551,                0.99079,                0.86238,                0.95371,                0.97551,                0.99079,                 0.7948,               0.013733,              0.0069386,              0.0033956,             0.00071859,              0.0072775,              0.0072775,              0.0072775
                    277,               0.017692,              0.0083999,              0.0065137,              0.0011006,                0.96033,                      1,                0.99079,                0.84364,                0.96033,                      1,                0.99079,                0.78165,               0.014619,              0.0070783,              0.0037315,              0.0003778,              0.0072676,              0.0072676,              0.0072676
                    278,               0.016733,              0.0082796,              0.0066173,             0.00069958,                0.96371,                      1,                0.99368,                0.82668,                0.96371,                      1,                0.99368,                0.79597,               0.015202,              0.0071403,              0.0035584,             0.00031133,              0.0072577,              0.0072577,              0.0072577
                    279,               0.016501,              0.0093512,              0.0062944,             0.00097087,                0.98694,                0.94444,                0.99211,                0.87616,                0.98694,                0.94444,                0.99211,                0.79685,               0.014746,              0.0074524,               0.003931,             0.00037231,              0.0072478,              0.0072478,              0.0072478
                    280,               0.017555,              0.0095271,              0.0063945,              0.0026584,                0.96633,                0.95641,                0.99368,                0.85151,                0.96633,                0.95641,                0.99368,                0.79946,               0.013659,              0.0072288,              0.0038667,             0.00041132,              0.0072379,              0.0072379,              0.0072379
                    281,               0.015735,              0.0086821,              0.0063366,              0.0017715,                0.98166,                0.99443,                  0.995,                0.82013,                0.98166,                0.99443,                  0.995,                0.79225,               0.015498,              0.0067681,              0.0033412,             0.00041685,               0.007228,               0.007228,               0.007228
                    282,               0.016089,              0.0086419,              0.0062603,              0.0020853,                0.93402,                0.97222,                0.99368,                0.88715,                0.93402,                0.97222,                0.99368,                0.78837,               0.012844,               0.006686,              0.0037699,             0.00045033,              0.0072181,              0.0072181,              0.0072181
                    283,               0.015742,              0.0091425,              0.0069602,              0.0015002,                0.89059,                0.98302,                0.99083,                0.85219,                0.89059,                0.98302,                0.99083,                0.80464,               0.012797,              0.0067105,              0.0039787,             0.00048404,              0.0072082,              0.0072082,              0.0072082
                    284,               0.016271,              0.0089148,              0.0060414,              0.0012852,                0.88958,                      1,                 0.9895,                0.84985,                0.88958,                      1,                 0.9895,                0.81621,                0.01416,              0.0067534,              0.0036807,             0.00059023,              0.0071983,              0.0071983,              0.0071983
                    285,               0.017354,              0.0094339,              0.0062775,              0.0012337,                0.97017,                0.97831,                  0.995,                0.86146,                0.97017,                0.97831,                  0.995,                0.79829,               0.013996,               0.006735,              0.0037315,              0.0006772,              0.0071884,              0.0071884,              0.0071884
                    286,               0.015773,              0.0089388,              0.0063977,              0.0016576,                0.96379,                0.99752,                  0.995,                0.83082,                0.96379,                0.99752,                  0.995,                0.79494,               0.014479,              0.0068204,              0.0038304,              0.0004323,              0.0071785,              0.0071785,              0.0071785
                    287,                0.01642,              0.0089338,              0.0066599,             0.00088555,                0.94334,                      1,                  0.995,                0.83719,                0.94334,                      1,                  0.995,                0.81367,               0.014394,              0.0069254,               0.003726,             0.00033121,              0.0071686,              0.0071686,              0.0071686
                    288,               0.016567,              0.0078409,              0.0061923,              0.0014559,                0.96219,                 0.9717,                  0.995,                0.85199,                0.96219,                 0.9717,                  0.995,                0.80936,               0.014216,              0.0067225,              0.0038586,             0.00033655,              0.0071587,              0.0071587,              0.0071587
                    289,               0.017256,              0.0086048,              0.0062159,              0.0006792,                0.95096,                0.97222,                0.99045,                0.84433,                0.95096,                0.97222,                  0.985,                0.82985,               0.014448,              0.0065289,              0.0042248,             0.00039568,              0.0071488,              0.0071488,              0.0071488
                    290,               0.016901,              0.0094161,              0.0065707,             0.00083847,                0.96058,                0.96748,                0.98259,                0.83476,                0.96058,                0.96748,                0.98259,                0.79378,               0.014964,              0.0066669,              0.0046153,             0.00038548,              0.0071389,              0.0071389,              0.0071389
                    291,               0.017761,              0.0086899,              0.0064596,             0.00064084,                 0.9815,                0.97222,                0.99143,                 0.8532,                 0.9815,                0.97222,                0.99143,                0.80557,               0.013553,               0.006775,              0.0038652,             0.00039129,               0.007129,               0.007129,               0.007129
                    292,               0.017386,              0.0091253,              0.0063979,              0.0015045,                0.98251,                0.97222,                0.99143,                0.82446,                0.98251,                0.97222,                0.99143,                0.80746,               0.014972,              0.0069106,              0.0039535,             0.00036755,              0.0071191,              0.0071191,              0.0071191
                    293,               0.017006,              0.0089555,              0.0063148,              0.0008868,                0.98486,                0.99094,                  0.995,                 0.8352,                0.98486,                0.99094,                  0.995,                 0.8131,               0.014373,              0.0067941,              0.0037539,             0.00042596,              0.0071092,              0.0071092,              0.0071092
                    294,               0.016728,              0.0090145,              0.0060479,              0.0010896,                0.96562,                0.95719,                0.99368,                  0.842,                0.96562,                0.95719,                0.99368,                0.83209,               0.013472,              0.0066478,              0.0035501,              0.0010217,              0.0070993,              0.0070993,              0.0070993
                    295,               0.016068,              0.0096573,              0.0063245,              0.0010075,                0.91268,                0.97222,                0.97395,                 0.8534,                0.91268,                0.97222,                0.97395,                0.81513,               0.013179,              0.0066202,              0.0036607,              0.0022616,              0.0070894,              0.0070894,              0.0070894
                    296,               0.017138,              0.0088841,              0.0059402,             0.00063188,                0.93098,                0.97222,                 0.9925,                0.88271,                0.93098,                0.97222,                 0.9925,                0.81887,               0.013091,              0.0067183,              0.0036526,              0.0015054,              0.0070795,              0.0070795,              0.0070795
                    297,               0.018024,              0.0093596,              0.0069295,             0.00091495,                0.97149,                      1,                  0.995,                0.86776,                0.97149,                      1,                  0.995,                0.80761,               0.012405,              0.0069489,              0.0036163,             0.00047536,              0.0070696,              0.0070696,              0.0070696
                    298,                 0.0168,              0.0088397,              0.0061834,             0.00059368,                0.98771,                      1,                  0.995,                0.89103,                0.98771,                      1,                  0.995,                0.80707,               0.012067,              0.0071524,              0.0035129,             0.00027385,              0.0070597,              0.0070597,              0.0070597
                    299,               0.016612,              0.0093336,              0.0067404,             0.00050984,                0.99216,                 0.9904,                  0.995,                0.85521,                0.99216,                 0.9904,                  0.995,                0.80894,               0.013666,              0.0070789,               0.003454,             0.00027275,              0.0070498,              0.0070498,              0.0070498
                    300,               0.017907,              0.0089387,              0.0061468,              0.0018259,                0.98587,                      1,                  0.995,                0.87336,                0.98587,                      1,                  0.995,                0.79908,               0.012919,              0.0069734,              0.0031064,             0.00027866,              0.0070399,              0.0070399,              0.0070399
                    301,               0.017177,              0.0091202,              0.0066749,             0.00075472,                0.98623,                0.99932,                  0.995,                0.86885,                0.98623,                0.99932,                  0.995,                0.79791,               0.014363,              0.0068951,              0.0029144,             0.00032105,                0.00703,                0.00703,                0.00703
                    302,               0.015726,              0.0091557,              0.0064342,             0.00076944,                0.97873,                      1,                  0.995,                0.88425,                0.97873,                      1,                  0.995,                0.80343,               0.013194,              0.0068256,              0.0028613,             0.00060067,              0.0070201,              0.0070201,              0.0070201
                    303,               0.015333,              0.0089111,               0.006329,             0.00096481,                0.95721,                      1,                  0.995,                0.84947,                0.95721,                      1,                  0.995,                0.82134,               0.013313,              0.0067761,              0.0027814,             0.00073843,              0.0070102,              0.0070102,              0.0070102
                    304,               0.015775,              0.0086312,              0.0060248,             0.00062946,                 0.9562,                      1,                  0.995,                0.86788,                 0.9562,                      1,                  0.995,                0.83485,               0.013006,              0.0066118,              0.0029221,             0.00079775,              0.0070003,              0.0070003,              0.0070003
                    305,               0.017278,              0.0088193,              0.0062816,             0.00073921,                0.97779,                      1,                  0.995,                0.86953,                0.97779,                      1,                  0.995,                0.81435,               0.013773,              0.0066494,              0.0031667,             0.00072994,              0.0069904,              0.0069904,              0.0069904
                    306,               0.016301,              0.0088945,              0.0064858,              0.0013109,                0.98736,                      1,                  0.995,                0.86352,                0.98736,                      1,                  0.995,                 0.8146,               0.013799,              0.0068355,              0.0032256,             0.00040021,              0.0069805,              0.0069805,              0.0069805
                    307,               0.015359,               0.008801,              0.0064991,              0.0007162,                 0.9866,                      1,                  0.995,                0.88337,                 0.9866,                      1,                  0.995,                0.82477,               0.012961,               0.006735,              0.0033534,             0.00028419,              0.0069706,              0.0069706,              0.0069706
                    308,               0.015979,              0.0090159,              0.0064708,              0.0022932,                 0.9862,                0.96562,                0.99368,                 0.8762,                 0.9862,                0.96562,                0.99368,                0.80915,               0.013602,              0.0066817,              0.0032978,             0.00030479,              0.0069607,              0.0069607,              0.0069607
                    309,               0.016858,              0.0092738,              0.0065601,              0.0015435,                0.98775,                0.94444,                0.99211,                0.85527,                0.98775,                0.94444,                0.99211,                0.81064,               0.013455,              0.0067645,              0.0036733,             0.00071754,              0.0069508,              0.0069508,              0.0069508
                    310,               0.015158,               0.009738,              0.0063628,              0.0011171,                 0.9764,                      1,                  0.995,                0.86783,                 0.9764,                      1,                  0.995,                 0.8252,               0.013114,              0.0067993,              0.0032427,             0.00048466,              0.0069409,              0.0069409,              0.0069409
                    311,               0.015723,              0.0084523,              0.0058305,             0.00079971,                0.98372,                0.99717,                  0.995,                 0.8724,                0.98372,                0.99717,                  0.995,                0.79691,               0.013498,              0.0066249,              0.0030291,             0.00033193,               0.006931,               0.006931,               0.006931
                    312,               0.017157,              0.0086579,              0.0066314,             0.00079288,                0.98752,                0.97222,                0.99368,                0.88005,                0.98752,                0.97222,                0.99368,                0.81837,               0.012675,              0.0064325,              0.0030358,             0.00029631,              0.0069211,              0.0069211,              0.0069211
                    313,               0.016859,               0.008887,              0.0060649,              0.0010871,                0.96521,                0.97557,                0.99368,                0.86306,                0.96521,                0.97557,                0.99368,                0.80668,               0.014225,              0.0064003,              0.0032501,             0.00029297,              0.0069112,              0.0069112,              0.0069112
                    314,               0.014268,              0.0086569,              0.0060247,              0.0011975,                0.93176,                      1,                0.98639,                 0.8527,                0.95319,                0.97222,                0.97675,                0.81961,               0.013129,              0.0065606,              0.0034237,             0.00042105,              0.0069013,              0.0069013,              0.0069013
                    315,               0.015858,              0.0085695,              0.0062995,             0.00077575,                0.93391,                      1,                  0.984,                 0.8479,                0.93391,                      1,                  0.984,                 0.7994,               0.014666,              0.0068518,              0.0035453,             0.00040588,              0.0068914,              0.0068914,              0.0068914
                    316,               0.015806,              0.0091633,              0.0059517,             0.00075251,                0.92175,                      1,                  0.984,                0.84173,                0.92175,                      1,                  0.984,                0.79217,               0.013421,              0.0069647,              0.0034633,             0.00056958,              0.0068815,              0.0068815,              0.0068815
                    317,               0.016969,              0.0085784,              0.0063112,             0.00072134,                0.91931,                0.94444,                 0.9818,                0.82789,                0.91931,                0.94444,                 0.9818,                0.78747,               0.014478,              0.0068906,              0.0034752,              0.0020775,              0.0068716,              0.0068716,              0.0068716
                    318,                0.01611,              0.0091311,              0.0065982,               0.001287,                0.98454,                0.94444,                0.98714,                0.84159,                0.98454,                0.94444,                 0.9895,                0.78783,               0.013429,              0.0071285,              0.0039616,              0.0013024,              0.0068617,              0.0068617,              0.0068617
                    319,               0.014527,              0.0084173,              0.0060215,              0.0011874,                0.97799,                0.94444,                0.98827,                0.84847,                0.97799,                0.94444,                 0.9895,                0.80551,               0.013597,              0.0070445,              0.0037198,              0.0008131,              0.0068518,              0.0068518,              0.0068518
                    320,               0.015323,              0.0084435,              0.0062956,             0.00047384,                0.96572,                0.94444,                0.98827,                0.86102,                0.96572,                0.94444,                 0.9895,                 0.7914,               0.013112,              0.0069843,              0.0037975,              0.0011015,              0.0068419,              0.0068419,              0.0068419
                    321,               0.016192,              0.0085398,              0.0064657,              0.0010004,                0.95798,                0.91667,                0.98803,                0.87244,                0.95798,                0.91667,                0.98803,                0.79525,               0.013616,              0.0068877,              0.0036683,              0.0018551,               0.006832,               0.006832,               0.006832
                    322,                0.01597,              0.0091491,              0.0065945,             0.00067401,                0.99021,                0.93437,                0.99083,                0.88198,                0.99021,                0.93437,                0.99083,                0.79356,               0.012981,              0.0068642,              0.0037146,             0.00092268,              0.0068221,              0.0068221,              0.0068221
                    323,               0.015053,              0.0083434,              0.0059531,             0.00046195,                0.99272,                0.96308,                0.99368,                0.88427,                0.99272,                0.96308,                0.99368,                0.80419,                0.01308,               0.006782,              0.0034709,             0.00034385,              0.0068122,              0.0068122,              0.0068122
                    324,               0.015665,               0.008844,               0.005907,             0.00071926,                0.96194,                0.94444,                0.99211,                0.88325,                0.96194,                0.94444,                0.99211,                0.79779,               0.012655,              0.0066609,              0.0037227,             0.00031371,              0.0068023,              0.0068023,              0.0068023
                    325,                0.01571,              0.0089798,              0.0059543,              0.0010365,                0.95736,                0.94444,                0.99083,                0.88176,                0.95736,                0.94444,                0.99083,                0.80223,               0.013442,              0.0066081,              0.0039854,             0.00037436,              0.0067924,              0.0067924,              0.0067924
