               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.064948,              0.0301,            0.027893,             0.79894,             0.40004,             0.49993,             0.19622,            0.047367,            0.021565,            0.024105,           0.0098713,           0.0098713,           0.0098713
                  15,            0.065252,            0.025336,            0.027821,             0.71485,             0.34844,              0.4146,             0.21409,            0.051195,            0.019041,             0.02322,           0.0098614,           0.0098614,           0.0098614
                  16,            0.059366,            0.029165,               0.025,             0.75448,              0.5172,             0.61508,             0.25244,            0.043309,            0.019328,            0.023005,           0.0098515,           0.0098515,           0.0098515
                  17,            0.062839,            0.028328,            0.024605,             0.81511,             0.42814,             0.65893,             0.25805,            0.045997,            0.016483,            0.023168,           0.0098416,           0.0098416,           0.0098416
                  18,            0.061712,            0.026844,             0.02661,             0.27471,             0.83275,             0.50696,             0.19844,            0.046401,            0.015787,            0.022472,           0.0098317,           0.0098317,           0.0098317
                  19,            0.059231,            0.027523,             0.02415,             0.65151,             0.48333,             0.53119,             0.22671,            0.042359,             0.01584,            0.022012,           0.0098218,           0.0098218,           0.0098218
                  20,            0.061903,            0.025284,            0.023753,             0.87273,             0.46242,             0.72637,             0.29806,            0.035665,             0.01484,            0.021344,           0.0098119,           0.0098119,           0.0098119
                  21,            0.051672,            0.025803,            0.021362,              0.8707,             0.43333,             0.74016,             0.40549,            0.034738,            0.016444,            0.020989,            0.009802,            0.009802,            0.009802
                  22,            0.051235,             0.02598,            0.024498,             0.66107,             0.52013,             0.56726,             0.21226,            0.037357,             0.01577,            0.021418,           0.0097921,           0.0097921,           0.0097921
                  23,            0.057167,            0.027333,            0.023172,             0.42777,             0.58333,             0.45068,             0.21855,            0.037682,            0.014683,            0.021072,           0.0097822,           0.0097822,           0.0097822
                  24,            0.055411,            0.030083,            0.024591,             0.80191,                 0.5,             0.67089,             0.29662,            0.041358,            0.012299,             0.02084,           0.0097723,           0.0097723,           0.0097723
                  25,             0.05732,            0.022405,            0.022851,             0.26852,             0.93333,             0.58621,             0.34433,            0.033014,            0.013445,            0.020214,           0.0097624,           0.0097624,           0.0097624
                  26,            0.050055,            0.025499,            0.023714,             0.77302,                 0.5,             0.62789,             0.31212,            0.034932,            0.014981,            0.020154,           0.0097525,           0.0097525,           0.0097525
                  27,            0.052761,            0.022022,            0.021495,             0.39411,             0.74719,             0.64939,             0.35951,             0.03579,            0.013459,             0.01922,           0.0097426,           0.0097426,           0.0097426
                  28,            0.049065,            0.021293,            0.021828,             0.47074,              0.7729,             0.64686,              0.3703,            0.032474,            0.012703,            0.018525,           0.0097327,           0.0097327,           0.0097327
                  29,            0.052433,            0.021365,            0.019113,             0.65095,             0.68453,             0.74288,             0.48317,            0.029502,            0.013625,            0.017367,           0.0097228,           0.0097228,           0.0097228
                  30,            0.050342,            0.023078,            0.019861,             0.65627,             0.68691,             0.75866,             0.34953,            0.032647,             0.01408,            0.017535,           0.0097129,           0.0097129,           0.0097129
                  31,            0.048177,             0.02047,            0.017665,             0.73808,              0.7212,             0.87092,             0.56544,            0.029678,            0.012105,             0.01757,            0.009703,            0.009703,            0.009703
                  32,            0.043985,            0.029328,             0.02028,              0.3815,             0.92441,             0.77597,             0.47372,            0.033399,            0.013417,            0.015822,           0.0096931,           0.0096931,           0.0096931
                  33,            0.050928,            0.021639,            0.018336,             0.44674,             0.84296,             0.83522,             0.40641,            0.034722,            0.011583,            0.015246,           0.0096832,           0.0096832,           0.0096832
                  34,            0.048938,            0.020986,            0.017642,             0.55781,             0.88181,               0.929,             0.51647,            0.024742,            0.011092,            0.014382,           0.0096733,           0.0096733,           0.0096733
                  35,            0.041683,            0.020473,            0.017537,             0.81394,             0.71528,             0.89533,             0.57054,             0.02822,            0.011627,            0.013632,           0.0096634,           0.0096634,           0.0096634
                  36,            0.043935,            0.018544,            0.017498,             0.81944,             0.70178,             0.89775,             0.52877,            0.024268,            0.011418,            0.013587,           0.0096535,           0.0096535,           0.0096535
                  37,            0.041911,            0.019827,            0.016978,             0.72401,             0.80338,             0.92375,             0.62325,            0.021906,            0.011404,            0.012803,           0.0096436,           0.0096436,           0.0096436
                  38,            0.045074,            0.016867,            0.016764,             0.79038,             0.72168,              0.8828,             0.54262,            0.025099,            0.011193,            0.013177,           0.0096337,           0.0096337,           0.0096337
                  39,            0.047069,            0.019021,            0.015387,              0.7319,             0.64903,             0.84748,             0.48796,            0.033069,            0.013036,            0.013131,           0.0096238,           0.0096238,           0.0096238
                  40,            0.047374,            0.021354,            0.016273,             0.72336,             0.73333,             0.83998,             0.50329,            0.029477,            0.010199,            0.012064,           0.0096139,           0.0096139,           0.0096139
                  41,            0.049851,            0.025583,            0.016449,             0.54992,             0.78333,             0.83441,             0.48062,            0.028142,             0.01106,            0.013541,            0.009604,            0.009604,            0.009604
                  42,            0.044784,            0.021596,            0.015054,              0.6945,             0.78333,             0.89775,             0.54479,            0.023703,            0.012437,            0.014244,           0.0095941,           0.0095941,           0.0095941
                  43,            0.040232,            0.021173,            0.014416,             0.77946,             0.78333,             0.84683,             0.46618,            0.031283,            0.011477,            0.014816,           0.0095842,           0.0095842,           0.0095842
                  44,            0.046036,            0.018347,            0.013182,             0.74052,             0.78333,             0.88942,             0.45555,            0.026328,             0.01043,            0.014195,           0.0095743,           0.0095743,           0.0095743
                  45,            0.047242,            0.021969,            0.015068,              0.7015,             0.78333,             0.86742,             0.57719,            0.024293,            0.011273,            0.013448,           0.0095644,           0.0095644,           0.0095644
                  46,            0.045589,            0.021115,            0.014413,             0.86005,             0.66667,             0.88183,             0.54226,            0.030087,           0.0097936,            0.012699,           0.0095545,           0.0095545,           0.0095545
                  47,            0.051681,            0.021101,            0.013642,             0.47366,             0.91516,             0.85333,             0.54334,            0.030818,            0.010347,             0.01138,           0.0095446,           0.0095446,           0.0095446
                  48,            0.044546,            0.021514,            0.013277,             0.62591,             0.83237,             0.87432,             0.49107,             0.02847,            0.010017,             0.01067,           0.0095347,           0.0095347,           0.0095347
                  49,            0.047354,            0.018898,            0.013206,             0.69731,             0.88571,             0.91232,             0.61197,            0.024604,            0.010076,           0.0098913,           0.0095248,           0.0095248,           0.0095248
                  50,            0.042035,            0.022706,            0.013671,             0.81716,             0.90804,              0.9686,             0.62587,            0.020929,           0.0094687,           0.0095266,           0.0095149,           0.0095149,           0.0095149
                  51,            0.039191,            0.020414,            0.018458,             0.78758,              0.8831,              0.9158,             0.57854,            0.024957,            0.014132,           0.0095242,            0.009505,            0.009505,            0.009505
                  52,            0.040496,            0.018954,            0.012992,              0.7825,             0.93333,             0.93283,             0.61142,            0.023722,           0.0097208,           0.0090513,           0.0094951,           0.0094951,           0.0094951
                  53,            0.042348,             0.01906,            0.013515,             0.72685,             0.91843,             0.94062,             0.70065,            0.020141,           0.0098486,           0.0086057,           0.0094852,           0.0094852,           0.0094852
                  54,            0.040532,            0.021427,             0.01232,              0.8662,             0.87114,                0.93,             0.56223,            0.020314,            0.012139,           0.0084532,           0.0094753,           0.0094753,           0.0094753
                  55,            0.039896,            0.017516,            0.012401,             0.88579,             0.84391,             0.92175,             0.66009,            0.025446,             0.01027,           0.0081082,           0.0094654,           0.0094654,           0.0094654
                  56,            0.043583,            0.020796,            0.012156,             0.75169,             0.88958,             0.88525,             0.57154,            0.022251,            0.011558,           0.0074939,           0.0094555,           0.0094555,           0.0094555
                  57,             0.04144,            0.020611,            0.011747,             0.94047,             0.89626,              0.9785,             0.59213,            0.023026,            0.011966,           0.0070661,           0.0094456,           0.0094456,           0.0094456
                  58,            0.040497,            0.015067,           0.0095501,             0.59425,             0.88333,             0.83279,             0.54001,            0.030882,            0.011413,           0.0070061,           0.0094357,           0.0094357,           0.0094357
                  59,            0.040773,             0.01719,            0.010476,             0.70265,             0.92038,             0.83867,             0.50963,            0.028221,            0.013464,           0.0091794,           0.0094258,           0.0094258,           0.0094258
                  60,            0.048723,            0.019726,            0.011202,             0.68748,             0.92636,              0.9146,             0.53161,            0.025948,            0.011469,            0.008587,           0.0094159,           0.0094159,           0.0094159
                  61,             0.03751,            0.018661,           0.0081964,             0.98126,             0.91992,              0.9455,             0.65373,            0.021539,            0.010855,           0.0094456,            0.009406,            0.009406,            0.009406
                  62,            0.039611,            0.018625,            0.010528,             0.77335,             0.93333,             0.90573,             0.50865,            0.029509,            0.011413,            0.010182,           0.0093961,           0.0093961,           0.0093961
                  63,            0.040687,            0.016648,           0.0091573,             0.94276,             0.93333,             0.95375,             0.67575,             0.02108,            0.010088,            0.010211,           0.0093862,           0.0093862,           0.0093862
                  64,            0.036858,            0.018476,           0.0091272,             0.94778,             0.88333,             0.95193,             0.60592,            0.023144,            0.010539,           0.0078957,           0.0093763,           0.0093763,           0.0093763
                  65,            0.041183,            0.018801,            0.011457,             0.89205,             0.86631,              0.9586,             0.67784,            0.022602,            0.011114,           0.0078636,           0.0093664,           0.0093664,           0.0093664
                  66,            0.037491,            0.016943,           0.0080411,             0.86579,             0.88333,             0.95193,             0.65304,            0.024106,             0.01198,           0.0081637,           0.0093565,           0.0093565,           0.0093565
                  67,            0.038227,            0.019711,           0.0099209,             0.87934,             0.82964,             0.94729,             0.58288,            0.024084,            0.010912,            0.010033,           0.0093466,           0.0093466,           0.0093466
                  68,            0.038889,            0.018807,           0.0085584,              0.7983,             0.88333,             0.94062,              0.5681,              0.0245,           0.0098981,           0.0094133,           0.0093367,           0.0093367,           0.0093367
                  69,            0.035176,            0.019401,             0.00756,             0.86508,             0.93333,             0.95729,             0.63635,            0.020904,            0.010082,            0.008494,           0.0093268,           0.0093268,           0.0093268
                  70,             0.03576,            0.019234,            0.010451,             0.76372,             0.93333,             0.94933,             0.58494,            0.026943,            0.010577,           0.0065045,           0.0093169,           0.0093169,           0.0093169
                  71,            0.040754,            0.015677,           0.0075888,             0.83968,             0.94425,               0.995,             0.61914,            0.024686,            0.010132,           0.0059998,            0.009307,            0.009307,            0.009307
                  72,            0.040424,             0.02304,           0.0098297,             0.89335,             0.95389,             0.96583,              0.7048,            0.019853,             0.01112,           0.0042354,           0.0092971,           0.0092971,           0.0092971
                  73,             0.03399,            0.016552,           0.0081954,             0.84194,             0.80494,             0.94717,              0.6116,            0.025897,            0.012321,           0.0046392,           0.0092872,           0.0092872,           0.0092872
                  74,             0.03349,            0.015035,           0.0077835,             0.88505,             0.96207,             0.97833,             0.71225,            0.018033,            0.011829,            0.004612,           0.0092773,           0.0092773,           0.0092773
                  75,            0.032932,            0.019477,           0.0093525,             0.71634,             0.93333,             0.92527,             0.63832,            0.023012,            0.012173,           0.0047532,           0.0092674,           0.0092674,           0.0092674
                  76,            0.039095,            0.017183,            0.009988,             0.90865,             0.92225,              0.9785,             0.67767,            0.019675,            0.013177,           0.0057606,           0.0092575,           0.0092575,           0.0092575
                  77,            0.033811,            0.016491,           0.0063305,             0.91424,             0.93307,               0.995,             0.73557,            0.019906,            0.013815,           0.0068966,           0.0092476,           0.0092476,           0.0092476
                  78,            0.034287,            0.017015,           0.0070847,             0.86417,             0.93333,             0.92725,             0.56092,            0.022078,            0.016125,            0.010384,           0.0092377,           0.0092377,           0.0092377
                  79,            0.036286,            0.015982,           0.0073415,             0.79056,             0.82662,             0.89837,             0.57158,            0.023617,            0.013977,             0.01141,           0.0092278,           0.0092278,           0.0092278
                  80,            0.032899,            0.015749,           0.0070504,             0.81203,             0.87805,              0.9322,             0.66592,            0.020575,            0.010613,           0.0078358,           0.0092179,           0.0092179,           0.0092179
                  81,            0.036853,            0.019505,           0.0060418,             0.91632,             0.93333,               0.962,             0.65292,            0.020024,            0.010233,            0.007752,            0.009208,            0.009208,            0.009208
                  82,            0.038854,            0.018491,           0.0063378,              0.8614,             0.93333,               0.962,             0.59602,            0.021832,            0.011776,           0.0075435,           0.0091981,           0.0091981,           0.0091981
                  83,            0.030373,            0.016333,           0.0099493,             0.81046,             0.93098,             0.93529,             0.59312,            0.022593,            0.011468,           0.0076831,           0.0091882,           0.0091882,           0.0091882
                  84,            0.036444,            0.018192,           0.0090886,             0.84144,             0.87256,               0.919,             0.67928,            0.019385,            0.012678,           0.0089937,           0.0091783,           0.0091783,           0.0091783
                  85,            0.031671,            0.016478,           0.0068091,             0.90048,             0.87911,             0.90218,             0.58714,            0.020866,            0.013104,            0.010212,           0.0091684,           0.0091684,           0.0091684
                  86,            0.032898,            0.015835,           0.0062641,             0.76717,             0.83333,             0.84837,             0.58557,            0.022503,             0.01217,           0.0093131,           0.0091585,           0.0091585,           0.0091585
                  87,            0.038556,            0.019801,           0.0076628,             0.62915,             0.93333,             0.90392,             0.66446,            0.021913,            0.011256,           0.0078449,           0.0091486,           0.0091486,           0.0091486
                  88,            0.035095,            0.019692,           0.0067119,             0.75051,             0.88779,              0.9323,             0.68224,            0.020521,            0.011911,           0.0086684,           0.0091387,           0.0091387,           0.0091387
                  89,              0.0354,            0.018803,           0.0070177,             0.81806,             0.82506,               0.929,             0.63787,             0.02665,             0.01183,           0.0077417,           0.0091288,           0.0091288,           0.0091288
                  90,            0.038562,            0.017172,           0.0059909,             0.81903,             0.88903,               0.962,             0.54993,              0.0244,            0.011798,            0.007401,           0.0091189,           0.0091189,           0.0091189
                  91,            0.039465,            0.018865,           0.0063052,              0.8327,             0.86508,             0.92693,              0.5178,            0.022237,            0.011867,           0.0075932,            0.009109,            0.009109,            0.009109
                  92,            0.034787,            0.016526,           0.0053167,              0.9329,             0.96359,               0.995,              0.6526,            0.020165,            0.010409,           0.0055316,           0.0090991,           0.0090991,           0.0090991
                  93,            0.032902,            0.018255,           0.0070682,             0.95593,             0.99076,               0.995,             0.70637,            0.017215,            0.010124,           0.0046671,           0.0090892,           0.0090892,           0.0090892
                  94,            0.033793,            0.017253,           0.0062639,             0.97691,             0.97103,               0.995,             0.68767,            0.020478,              0.0128,           0.0050261,           0.0090793,           0.0090793,           0.0090793
                  95,            0.034552,            0.019858,            0.006121,             0.96486,             0.95838,               0.995,             0.64792,            0.019522,             0.01089,           0.0043135,           0.0090694,           0.0090694,           0.0090694
                  96,            0.033133,            0.017783,           0.0071883,             0.92656,             0.94194,               0.995,             0.60034,            0.024113,            0.012449,           0.0057879,           0.0090595,           0.0090595,           0.0090595
                  97,            0.036295,            0.016725,           0.0073945,             0.77203,                   1,              0.9585,             0.63158,            0.019495,            0.015035,           0.0046137,           0.0090496,           0.0090496,           0.0090496
                  98,            0.033755,            0.015761,           0.0052325,             0.96989,             0.95712,               0.995,             0.71552,            0.018924,            0.012077,           0.0052184,           0.0090397,           0.0090397,           0.0090397
                  99,            0.030025,            0.016252,           0.0066151,             0.77327,             0.95284,               0.995,             0.71277,            0.023911,            0.010517,           0.0048633,           0.0090298,           0.0090298,           0.0090298
                 100,             0.04046,            0.016746,           0.0044977,             0.94542,             0.95248,               0.995,             0.61892,            0.024543,            0.010571,            0.004822,           0.0090199,           0.0090199,           0.0090199
                 101,            0.035954,            0.014208,           0.0044948,             0.90898,             0.93854,               0.985,             0.70269,            0.018348,            0.010869,           0.0047373,             0.00901,             0.00901,             0.00901
                 102,            0.035268,            0.018115,           0.0050588,             0.93186,             0.91138,               0.985,              0.6799,            0.024229,            0.010595,           0.0037773,           0.0090001,           0.0090001,           0.0090001
                 103,            0.034584,             0.01529,           0.0041923,             0.91843,              0.9913,               0.995,             0.69919,            0.019488,             0.01111,           0.0033835,           0.0089902,           0.0089902,           0.0089902
                 104,            0.031949,            0.017787,            0.005855,             0.96821,             0.96422,               0.995,             0.66136,            0.019468,            0.010487,           0.0031211,           0.0089803,           0.0089803,           0.0089803
                 105,            0.032289,             0.01614,           0.0042172,             0.88207,             0.98044,               0.975,             0.63219,            0.021429,            0.010443,           0.0028365,           0.0089704,           0.0089704,           0.0089704
                 106,            0.037479,             0.01691,           0.0074959,              0.9513,              0.9683,               0.995,             0.67252,            0.021061,            0.010994,           0.0038988,           0.0089605,           0.0089605,           0.0089605
                 107,            0.035186,            0.018268,           0.0054721,              0.9426,             0.99975,               0.995,             0.68546,             0.02084,            0.010666,           0.0037847,           0.0089506,           0.0089506,           0.0089506
                 108,            0.035921,            0.017255,           0.0052769,             0.94706,             0.98148,               0.995,             0.62826,             0.01994,            0.011212,           0.0040714,           0.0089407,           0.0089407,           0.0089407
                 109,            0.030643,            0.019828,           0.0056147,             0.95145,             0.95952,               0.995,             0.70811,            0.019001,            0.011338,           0.0045547,           0.0089308,           0.0089308,           0.0089308
                 110,            0.031528,            0.017669,           0.0047053,             0.82935,             0.86342,             0.92427,             0.49523,            0.028005,             0.01256,           0.0041269,           0.0089209,           0.0089209,           0.0089209
                 111,            0.036147,            0.018831,           0.0049183,              0.9765,             0.96443,               0.995,             0.67728,            0.020693,            0.012425,            0.003578,            0.008911,            0.008911,            0.008911
                 112,            0.029358,            0.016652,           0.0048728,             0.87009,             0.96629,              0.9686,             0.67817,            0.017597,            0.010586,           0.0052952,           0.0089011,           0.0089011,           0.0089011
                 113,            0.034171,            0.019675,           0.0050553,             0.89924,             0.94475,              0.9685,             0.73375,            0.021899,            0.010121,           0.0063027,           0.0088912,           0.0088912,           0.0088912
                 114,            0.034837,            0.016338,            0.004522,             0.91213,             0.94834,              0.9685,             0.67551,            0.022821,            0.010155,           0.0067429,           0.0088813,           0.0088813,           0.0088813
                 115,            0.030207,            0.015694,           0.0055552,             0.93248,             0.90996,               0.995,              0.7642,            0.016601,            0.009677,           0.0047899,           0.0088714,           0.0088714,           0.0088714
                 116,            0.032537,            0.016025,           0.0053436,             0.96948,             0.92115,               0.995,              0.7353,            0.018649,           0.0099769,           0.0052048,           0.0088615,           0.0088615,           0.0088615
                 117,            0.031479,            0.016577,           0.0040129,             0.97168,              0.9273,               0.995,             0.73813,            0.015903,            0.010063,           0.0053295,           0.0088516,           0.0088516,           0.0088516
                 118,            0.034708,            0.019928,           0.0056213,             0.95989,             0.94156,               0.995,             0.60245,             0.02361,            0.010633,           0.0048774,           0.0088417,           0.0088417,           0.0088417
                 119,            0.030047,            0.014476,           0.0034013,              0.9496,                   1,               0.995,             0.77832,            0.016389,             0.01002,           0.0033951,           0.0088318,           0.0088318,           0.0088318
                 120,            0.031849,            0.015127,           0.0049839,             0.95155,                   1,               0.995,              0.7587,            0.016541,            0.010428,           0.0027173,           0.0088219,           0.0088219,           0.0088219
                 121,            0.032213,            0.015145,           0.0084834,             0.97723,             0.93995,               0.995,             0.67956,            0.016581,            0.010461,           0.0046116,            0.008812,            0.008812,            0.008812
                 122,             0.03343,            0.017537,           0.0048413,             0.93145,             0.94251,               0.995,             0.70679,            0.021306,            0.010442,           0.0053602,           0.0088021,           0.0088021,           0.0088021
                 123,            0.032603,            0.017793,           0.0042806,             0.95848,                   1,               0.995,             0.64194,            0.023176,           0.0096691,           0.0026748,           0.0087922,           0.0087922,           0.0087922
                 124,            0.034632,            0.014744,           0.0030729,             0.96935,                   1,               0.995,             0.67203,            0.021965,           0.0092528,           0.0020938,           0.0087823,           0.0087823,           0.0087823
                 125,            0.031852,            0.015044,           0.0047909,             0.97272,                   1,               0.995,             0.66984,            0.018401,           0.0091852,           0.0019339,           0.0087724,           0.0087724,           0.0087724
                 126,            0.031179,            0.016805,           0.0054585,              0.9237,                   1,               0.995,             0.76031,            0.017318,           0.0093732,           0.0019493,           0.0087625,           0.0087625,           0.0087625
                 127,            0.031781,            0.017133,            0.005237,             0.90976,             0.94574,             0.94525,             0.71527,            0.016921,           0.0092708,           0.0020194,           0.0087526,           0.0087526,           0.0087526
                 128,            0.026488,            0.016606,           0.0038569,             0.92018,             0.99765,               0.995,             0.65115,            0.023404,           0.0096737,           0.0021814,           0.0087427,           0.0087427,           0.0087427
                 129,            0.033646,              0.0148,            0.004594,             0.97052,             0.99463,               0.995,             0.69289,            0.019458,           0.0096905,           0.0021331,           0.0087328,           0.0087328,           0.0087328
                 130,            0.029425,            0.016364,           0.0051253,             0.96108,             0.98883,               0.995,             0.73806,            0.017254,           0.0096308,           0.0021163,           0.0087229,           0.0087229,           0.0087229
                 131,            0.031204,            0.015621,            0.004004,             0.95624,                   1,               0.995,             0.65545,             0.02033,           0.0099921,            0.002026,            0.008713,            0.008713,            0.008713
                 132,            0.033759,            0.016001,           0.0045541,             0.96695,             0.99346,               0.995,             0.76139,            0.015368,            0.009463,           0.0020524,           0.0087031,           0.0087031,           0.0087031
                 133,            0.029197,            0.018499,            0.004594,              0.9507,                   1,               0.995,             0.79412,            0.015324,           0.0092533,           0.0022099,           0.0086932,           0.0086932,           0.0086932
                 134,            0.028702,            0.013738,           0.0037028,             0.88754,                   1,               0.975,             0.68308,            0.020156,           0.0089226,           0.0023475,           0.0086833,           0.0086833,           0.0086833
                 135,            0.031334,             0.01514,           0.0035118,              0.9686,                   1,               0.995,              0.7642,            0.017882,           0.0086928,           0.0021089,           0.0086734,           0.0086734,           0.0086734
                 136,            0.031179,            0.017599,            0.006848,             0.93108,             0.99526,               0.995,             0.72499,            0.018541,            0.008987,           0.0018424,           0.0086635,           0.0086635,           0.0086635
                 137,            0.029286,            0.014929,           0.0034031,             0.96215,                   1,               0.995,             0.63402,            0.020874,           0.0094832,           0.0017886,           0.0086536,           0.0086536,           0.0086536
                 138,             0.03188,            0.014457,           0.0037626,             0.96454,                   1,               0.995,             0.71882,            0.019642,           0.0091895,           0.0018718,           0.0086437,           0.0086437,           0.0086437
                 139,            0.027138,            0.014155,           0.0044506,             0.95958,                   1,               0.995,             0.63721,            0.021618,           0.0092345,           0.0017965,           0.0086338,           0.0086338,           0.0086338
                 140,            0.033092,            0.013839,           0.0035921,              0.9616,             0.99941,               0.995,             0.71023,            0.018024,           0.0091294,            0.001712,           0.0086239,           0.0086239,           0.0086239
                 141,            0.024518,            0.016637,           0.0036295,             0.96159,                   1,               0.995,             0.75171,            0.016193,            0.009111,           0.0016901,            0.008614,            0.008614,            0.008614
                 142,            0.026514,            0.012981,           0.0041756,             0.96584,                   1,               0.995,             0.77078,             0.01875,           0.0090876,            0.001708,           0.0086041,           0.0086041,           0.0086041
                 143,            0.028543,            0.015243,           0.0036774,             0.92839,                   1,               0.995,             0.74912,            0.016275,           0.0095086,           0.0017285,           0.0085942,           0.0085942,           0.0085942
                 144,            0.025272,            0.017553,           0.0044398,             0.96193,                   1,               0.995,             0.75113,            0.015183,           0.0097141,           0.0019939,           0.0085843,           0.0085843,           0.0085843
                 145,            0.031595,            0.014184,           0.0053898,             0.95904,                   1,               0.995,               0.722,            0.022155,           0.0093906,           0.0021931,           0.0085744,           0.0085744,           0.0085744
                 146,             0.03247,            0.015433,           0.0047783,             0.97343,                   1,               0.995,               0.731,            0.018321,           0.0094425,           0.0017458,           0.0085645,           0.0085645,           0.0085645
                 147,            0.027618,            0.012696,            0.003688,             0.97094,                   1,               0.995,             0.66789,            0.021312,            0.010291,           0.0022377,           0.0085546,           0.0085546,           0.0085546
                 148,            0.035516,             0.01834,            0.004283,             0.97048,             0.96028,               0.995,             0.77551,            0.015725,            0.010144,           0.0030787,           0.0085447,           0.0085447,           0.0085447
                 149,            0.025711,            0.015588,           0.0045497,             0.97133,             0.95896,               0.995,             0.76477,            0.013682,            0.010197,            0.003446,           0.0085348,           0.0085348,           0.0085348
                 150,            0.029884,            0.018135,           0.0045462,             0.93346,             0.95987,               0.995,             0.71766,            0.017874,            0.010491,            0.002941,           0.0085249,           0.0085249,           0.0085249
                 151,            0.030679,            0.013917,           0.0042504,             0.88915,             0.95866,               0.962,             0.71199,            0.017508,            0.010259,           0.0027704,            0.008515,            0.008515,            0.008515
                 152,            0.032905,            0.015868,           0.0042953,             0.96756,                   1,               0.995,             0.74024,            0.017553,           0.0099329,           0.0020359,           0.0085051,           0.0085051,           0.0085051
                 153,            0.032174,             0.01812,           0.0029956,             0.97065,                   1,               0.995,             0.75058,            0.016154,              0.0101,           0.0021736,           0.0084952,           0.0084952,           0.0084952
                 154,            0.029139,            0.013087,           0.0038934,             0.97116,                   1,               0.995,             0.76716,            0.016241,            0.010529,           0.0021804,           0.0084853,           0.0084853,           0.0084853
                 155,            0.028453,            0.015896,           0.0040251,               0.974,                   1,               0.995,             0.69759,            0.022658,           0.0094622,           0.0020503,           0.0084754,           0.0084754,           0.0084754
                 156,            0.034876,            0.015825,           0.0034312,             0.97516,                   1,               0.995,             0.73913,            0.018804,           0.0094935,           0.0018432,           0.0084655,           0.0084655,           0.0084655
                 157,            0.028917,            0.014145,           0.0035208,             0.97388,                   1,               0.995,                0.78,            0.016608,           0.0099521,           0.0018281,           0.0084556,           0.0084556,           0.0084556
                 158,            0.030039,            0.018004,           0.0037965,             0.93427,                   1,               0.995,              0.6845,            0.020829,            0.010413,           0.0016781,           0.0084457,           0.0084457,           0.0084457
                 159,            0.030383,            0.016093,           0.0036163,             0.97462,                   1,               0.995,             0.79244,            0.014877,           0.0095206,           0.0016624,           0.0084358,           0.0084358,           0.0084358
                 160,             0.02447,            0.013812,           0.0035329,             0.96696,                   1,               0.995,             0.73554,            0.017104,            0.008946,           0.0024974,           0.0084259,           0.0084259,           0.0084259
