               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.079062,              0.0348,                   0,             0.10504,               0.125,             0.14075,            0.042861,            0.064422,            0.021585,                   0,            0.037456,            0.006456,            0.006456
                  14,             0.07621,            0.041601,                   0,             0.12713,              0.3125,             0.11377,            0.032255,             0.06316,            0.020688,                   0,            0.032887,           0.0068872,           0.0068872
                  15,            0.072514,            0.040907,                   0,              0.1219,               0.125,             0.13043,            0.031272,            0.063947,            0.020523,                   0,            0.028313,           0.0073134,           0.0073134
                  16,            0.071428,            0.034934,                   0,             0.46437,                0.25,             0.28071,            0.048931,            0.066407,            0.022099,                   0,            0.023735,           0.0077347,           0.0077347
                  17,            0.073265,            0.038046,                   0,             0.46437,                0.25,             0.28071,            0.048931,            0.066407,            0.022099,                   0,            0.019151,           0.0081511,           0.0081511
                  18,            0.068146,            0.036266,                   0,             0.29823,              0.2138,             0.17531,            0.037057,            0.069639,            0.022636,                   0,            0.014562,           0.0085625,           0.0085625
                  19,            0.070649,            0.038791,                   0,             0.43052,               0.125,             0.16421,            0.043948,            0.078123,            0.022005,                   0,           0.0099689,           0.0089689,           0.0089689
                  20,            0.079073,            0.033625,                   0,             0.43052,               0.125,             0.16421,            0.043948,            0.078123,            0.022005,                   0,             0.00901,             0.00901,             0.00901
                  21,            0.067656,            0.033921,                   0,             0.62309,                0.25,             0.26257,            0.055011,            0.068883,            0.023831,                   0,             0.00901,             0.00901,             0.00901
                  22,             0.06953,            0.036533,                   0,             0.62191,              0.3125,             0.35695,            0.097301,            0.072267,            0.024551,                   0,           0.0089605,           0.0089605,           0.0089605
                  23,            0.077879,            0.038104,                   0,             0.62191,              0.3125,             0.35695,            0.097301,            0.072267,            0.024551,                   0,            0.008911,            0.008911,            0.008911
                  24,             0.06889,             0.03323,                   0,             0.36935,              0.3125,             0.32755,            0.076238,             0.07211,            0.025886,                   0,           0.0088615,           0.0088615,           0.0088615
                  25,            0.073236,            0.035895,                   0,             0.36935,              0.3125,             0.32755,            0.076238,             0.07211,            0.025886,                   0,            0.008812,            0.008812,            0.008812
                  26,            0.070628,            0.037028,                   0,             0.21931,              0.4375,             0.31203,            0.089965,            0.067586,             0.02372,                   0,           0.0087625,           0.0087625,           0.0087625
                  27,            0.074708,             0.04194,                   0,             0.46217,                0.25,               0.299,             0.16221,            0.068044,            0.022829,                   0,            0.008713,            0.008713,            0.008713
                  28,            0.074411,            0.035202,                   0,             0.46217,                0.25,               0.299,             0.16221,            0.068044,            0.022829,                   0,           0.0086635,           0.0086635,           0.0086635
                  29,            0.069698,            0.028899,                   0,              0.5044,             0.31855,             0.39702,              0.2258,            0.069681,            0.019971,                   0,            0.008614,            0.008614,            0.008614
                  30,            0.074257,            0.035549,                   0,             0.99789,               0.375,             0.55531,             0.21675,             0.06645,            0.020612,                   0,           0.0085645,           0.0085645,           0.0085645
                  31,            0.068654,            0.033048,                   0,             0.99789,               0.375,             0.55531,             0.21675,             0.06645,            0.020612,                   0,            0.008515,            0.008515,            0.008515
                  32,            0.065486,            0.035413,                   0,             0.50018,                 0.5,             0.50599,             0.22938,             0.06484,            0.020929,                   0,           0.0084655,           0.0084655,           0.0084655
                  33,            0.066665,            0.034056,                   0,             0.50018,                 0.5,             0.50599,             0.22938,             0.06484,            0.020929,                   0,            0.008416,            0.008416,            0.008416
                  34,            0.060356,            0.031392,                   0,             0.44498,                 0.5,             0.47473,             0.18676,            0.063443,            0.020989,                   0,           0.0083665,           0.0083665,           0.0083665
                  35,            0.063527,            0.032616,                   0,             0.38907,             0.63721,             0.43898,             0.15992,            0.059977,            0.024831,                   0,            0.008317,            0.008317,            0.008317
                  36,            0.062574,            0.035346,                   0,             0.38907,             0.63721,             0.43898,             0.15992,            0.059977,            0.024831,                   0,           0.0082675,           0.0082675,           0.0082675
                  37,            0.062572,             0.03555,                   0,              0.3312,              0.6875,             0.50501,              0.2535,            0.059648,             0.02329,                   0,            0.008218,            0.008218,            0.008218
                  38,            0.061594,            0.038359,                   0,             0.32038,              0.5625,             0.44746,             0.11536,            0.061352,            0.021246,                   0,           0.0081685,           0.0081685,           0.0081685
                  39,            0.060158,            0.030734,                   0,             0.32038,              0.5625,             0.44746,             0.11536,            0.061352,            0.021246,                   0,            0.008119,            0.008119,            0.008119
                  40,            0.059107,              0.0377,                   0,             0.40125,              0.8125,             0.56517,             0.23885,             0.05152,            0.018766,                   0,           0.0080695,           0.0080695,           0.0080695
                  41,            0.059242,            0.039335,                   0,             0.40125,              0.8125,             0.56517,             0.23885,             0.05152,            0.018766,                   0,             0.00802,             0.00802,             0.00802
                  42,            0.052849,            0.034814,                   0,             0.55764,              0.6875,             0.71006,             0.29178,            0.047659,            0.018344,                   0,           0.0079705,           0.0079705,           0.0079705
                  43,             0.05621,            0.040231,                   0,             0.38824,               0.625,             0.43528,             0.16038,            0.062177,            0.017975,                   0,            0.007921,            0.007921,            0.007921
                  44,             0.06101,            0.038043,                   0,             0.38824,               0.625,             0.43528,             0.16038,            0.062177,            0.017975,                   0,           0.0078715,           0.0078715,           0.0078715
                  45,            0.054026,            0.030748,                   0,             0.57252,              0.6875,             0.60593,             0.23544,            0.050586,            0.016452,                   0,            0.007822,            0.007822,            0.007822
                  46,            0.055801,            0.030946,                   0,             0.17482,              0.9375,             0.30012,            0.092401,            0.059093,             0.01578,                   0,           0.0077725,           0.0077725,           0.0077725
                  47,            0.060567,            0.028192,                   0,             0.17482,              0.9375,             0.30012,            0.092401,            0.059093,             0.01578,                   0,            0.007723,            0.007723,            0.007723
                  48,            0.056671,             0.03396,                   0,             0.57209,               0.625,              0.6421,             0.26802,            0.050136,            0.015361,                   0,           0.0076735,           0.0076735,           0.0076735
                  49,            0.059779,            0.026116,                   0,             0.57209,               0.625,              0.6421,             0.26802,            0.050136,            0.015361,                   0,            0.007624,            0.007624,            0.007624
                  50,            0.051028,            0.036829,                   0,             0.54817,              0.6875,             0.60155,             0.26008,            0.047244,            0.014576,                   0,           0.0075745,           0.0075745,           0.0075745
                  51,            0.057607,            0.032519,                   0,              0.2275,              0.4375,             0.23922,            0.074155,            0.063623,            0.015106,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.064663,            0.027272,                   0,              0.2275,              0.4375,             0.23922,            0.074155,            0.063623,            0.015106,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,             0.05609,            0.034021,                   0,             0.27616,              0.5625,             0.35075,             0.18963,            0.051183,             0.01499,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.052465,            0.032761,                   0,             0.46606,               0.625,             0.50802,             0.23571,            0.061947,            0.013394,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.067401,            0.030422,                   0,             0.46606,               0.625,             0.50802,             0.23571,            0.061947,            0.013394,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.060194,            0.028817,                   0,             0.47112,               0.625,             0.51256,             0.20859,            0.051607,            0.013673,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.056087,            0.032926,                   0,             0.47112,               0.625,             0.51256,             0.20859,            0.051607,            0.013673,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.051913,            0.029698,                   0,             0.31646,               0.625,             0.43877,             0.19674,            0.050517,            0.013706,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.051763,            0.030071,                   0,             0.47347,             0.67487,             0.57576,             0.27543,            0.046319,            0.013039,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.057537,            0.035161,                   0,             0.47347,             0.67487,             0.57576,             0.27543,            0.046319,            0.013039,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.051906,            0.026982,                   0,             0.64247,              0.6745,             0.69235,             0.29038,            0.043325,            0.012762,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.052732,            0.028566,                   0,             0.55907,             0.55516,             0.52386,             0.23048,            0.049531,            0.012633,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.052566,            0.029162,                   0,             0.55907,             0.55516,             0.52386,             0.23048,            0.049531,            0.012633,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.050284,            0.026871,                   0,             0.65483,             0.59394,             0.64452,             0.26931,            0.051741,             0.01284,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.046821,             0.03324,                   0,             0.65483,             0.59394,             0.64452,             0.26931,            0.051741,             0.01284,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.051318,            0.033899,                   0,             0.69663,              0.5625,             0.65733,             0.25869,              0.0527,            0.013018,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.051291,              0.0299,                   0,             0.59609,             0.55395,             0.54517,             0.21845,            0.046898,            0.013562,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.051415,            0.034142,                   0,             0.59609,             0.55395,             0.54517,             0.21845,            0.046898,            0.013562,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.046945,            0.028164,                   0,             0.82961,              0.5625,             0.66584,             0.32469,             0.03869,            0.013655,                   0,            0.006634,            0.006634,            0.006634
                  70,              0.0436,            0.032354,                   0,             0.60241,              0.5625,             0.60669,             0.26966,            0.044143,            0.012955,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.052914,            0.038046,                   0,             0.60241,              0.5625,             0.60669,             0.26966,            0.044143,            0.012955,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.045335,            0.028512,                   0,              0.6139,             0.69602,               0.721,             0.28711,            0.042893,            0.012456,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.044364,             0.03307,                   0,              0.6139,             0.69602,               0.721,             0.28711,            0.042893,            0.012456,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.046204,            0.029054,                   0,             0.73295,             0.68624,             0.73913,             0.31624,             0.04493,            0.012012,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,             0.04649,            0.029018,                   0,             0.64305,              0.4375,             0.57672,              0.2217,            0.043573,            0.012032,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.051256,            0.026069,                   0,             0.64305,              0.4375,             0.57672,              0.2217,            0.043573,            0.012032,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.046514,            0.027325,                   0,             0.60096,              0.5625,             0.59737,             0.31321,             0.03862,            0.012363,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.043044,            0.031829,                   0,             0.59126,              0.5625,             0.61883,             0.31309,            0.048812,            0.011675,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,             0.04513,            0.024348,                   0,             0.59126,              0.5625,             0.61883,             0.31309,            0.048812,            0.011675,                   0,            0.006139,            0.006139,            0.006139
                  80,             0.04645,            0.025076,                   0,             0.69609,              0.5625,             0.63217,             0.33462,            0.043192,            0.011915,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,             0.04508,            0.027181,                   0,             0.69609,              0.5625,             0.63217,             0.33462,            0.043192,            0.011915,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.037227,            0.025923,                   0,             0.69339,               0.625,             0.68598,             0.34464,              0.0433,            0.012004,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.043621,            0.031853,                   0,             0.47882,              0.5625,              0.5417,             0.27562,            0.041809,            0.011951,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.044612,            0.027538,                   0,             0.47882,              0.5625,              0.5417,             0.27562,            0.041809,            0.011951,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.043845,            0.027582,                   0,             0.60763,              0.5625,             0.64124,             0.34044,            0.041861,            0.011986,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.042577,            0.028578,                   0,             0.61167,               0.625,             0.63865,             0.33105,            0.047871,            0.011764,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.041831,            0.025736,                   0,             0.61167,               0.625,             0.63865,             0.33105,            0.047871,            0.011764,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.043402,            0.023971,                   0,             0.68154,              0.5625,             0.64853,             0.30569,             0.04253,             0.01196,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.043478,            0.027288,                   0,             0.68154,              0.5625,             0.64853,             0.30569,             0.04253,             0.01196,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.046317,            0.025497,                   0,             0.83617,              0.5625,             0.70921,              0.3227,            0.041078,            0.012097,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.044608,            0.025149,                   0,             0.86101,               0.625,             0.74256,             0.39001,            0.039026,            0.012223,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.045798,            0.023595,                   0,             0.86101,               0.625,             0.74256,             0.39001,            0.039026,            0.012223,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.042636,            0.025358,                   0,             0.85807,              0.6875,             0.76192,             0.43196,            0.038978,            0.012391,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.042526,            0.029959,                   0,             0.81533,              0.6875,             0.72161,             0.36093,            0.039527,            0.012419,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.041913,            0.023029,                   0,             0.81533,              0.6875,             0.72161,             0.36093,            0.039527,            0.012419,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.041152,            0.027827,                   0,             0.85304,              0.6875,             0.78357,             0.44714,            0.036621,            0.012404,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.039524,            0.028245,                   0,             0.85304,              0.6875,             0.78357,             0.44714,            0.036621,            0.012404,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.039688,             0.03164,                   0,             0.98673,              0.6875,             0.78464,             0.40911,            0.037199,            0.012321,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.042209,            0.028724,                   0,             0.89218,              0.6875,             0.74904,             0.44649,            0.039239,            0.012065,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.043904,            0.025217,                   0,             0.89218,              0.6875,             0.74904,             0.44649,            0.039239,            0.012065,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.039936,            0.027467,                   0,             0.97256,              0.6875,             0.77825,             0.44927,            0.040628,            0.012016,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.041351,            0.025019,                   0,             0.63101,              0.6875,             0.65254,             0.31963,            0.044165,            0.012594,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.043328,            0.024319,                   0,             0.63101,              0.6875,             0.65254,             0.31963,            0.044165,            0.012594,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.042216,            0.031876,                   0,             0.90194,              0.6875,             0.78058,             0.45777,             0.03735,            0.012489,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.038675,            0.026593,                   0,             0.90194,              0.6875,             0.78058,             0.45777,             0.03735,            0.012489,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.039877,            0.031111,                   0,             0.89149,              0.6875,             0.76831,             0.40557,            0.036472,             0.01264,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.037568,            0.024916,                   0,             0.87907,              0.6875,             0.75942,             0.43682,            0.036118,             0.01233,                   0,            0.004753,            0.004753,            0.004753
                 108,               0.039,            0.028106,                   0,             0.87907,              0.6875,             0.75942,             0.43682,            0.036118,             0.01233,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,             0.03576,            0.022035,                   0,             0.80119,              0.6875,             0.77377,             0.44301,            0.037313,            0.012144,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.041747,            0.024453,                   0,             0.79914,                0.75,              0.7956,              0.4676,            0.037396,            0.011682,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.037121,            0.024773,                   0,             0.79914,                0.75,              0.7956,              0.4676,            0.037396,            0.011682,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.037544,            0.028861,                   0,             0.79836,             0.74281,             0.80629,             0.47097,            0.035297,            0.011499,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.034714,            0.023482,                   0,             0.79836,             0.74281,             0.80629,             0.47097,            0.035297,            0.011499,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.035667,            0.026518,                   0,             0.80336,              0.6875,             0.83457,             0.46696,             0.03575,            0.011504,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.038023,            0.028266,                   0,             0.84606,             0.68702,             0.85649,             0.48564,            0.033992,            0.011408,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.035809,            0.024947,                   0,             0.84606,             0.68702,             0.85649,             0.48564,            0.033992,            0.011408,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.036059,            0.028072,                   0,             0.84565,             0.68505,             0.84297,             0.49392,            0.033451,            0.011248,                   0,            0.004258,            0.004258,            0.004258
                 118,             0.03756,             0.02294,                   0,             0.84391,             0.67658,             0.80045,             0.46785,            0.034611,            0.011152,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,             0.03468,            0.024306,                   0,             0.84391,             0.67658,             0.80045,             0.46785,            0.034611,            0.011152,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.032803,            0.024815,                   0,             0.90984,              0.6875,             0.84457,             0.47356,            0.039074,            0.011248,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.036475,            0.021874,                   0,             0.90984,              0.6875,             0.84457,             0.47356,            0.039074,            0.011248,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.034195,            0.022356,                   0,             0.90319,              0.6875,               0.845,             0.46032,            0.039926,            0.011298,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.036999,            0.022449,                   0,              0.8211,              0.6875,             0.80268,             0.43163,            0.038149,            0.011597,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.040117,            0.028377,                   0,              0.8211,              0.6875,             0.80268,             0.43163,            0.038149,            0.011597,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.041349,            0.027126,                   0,             0.81952,              0.6875,             0.82849,             0.46306,            0.037355,            0.011653,                   0,            0.003862,            0.003862,            0.003862
                 126,             0.03912,            0.023926,                   0,             0.85526,              0.6875,             0.83125,             0.51189,            0.037271,            0.011736,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.036206,            0.022423,                   0,             0.85526,              0.6875,             0.83125,             0.51189,            0.037271,            0.011736,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.039993,            0.026582,                   0,             0.87983,              0.6875,             0.82822,             0.52507,            0.032445,            0.012059,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.034409,            0.025408,                   0,             0.87983,              0.6875,             0.82822,             0.52507,            0.032445,            0.012059,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.035968,             0.02341,                   0,             0.88904,              0.6875,              0.8161,              0.5227,            0.030432,            0.012344,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.034006,            0.023688,                   0,             0.99615,              0.6875,             0.82092,             0.47998,            0.033322,             0.01258,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.039561,            0.023128,                   0,             0.99615,              0.6875,             0.82092,             0.47998,            0.033322,             0.01258,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.032386,            0.023892,                   0,             0.96443,              0.6875,             0.82168,             0.50149,            0.033188,             0.01254,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.033108,            0.028124,                   0,             0.94842,              0.6875,             0.81016,             0.52094,            0.032352,            0.012534,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.036213,            0.023022,                   0,             0.94842,              0.6875,             0.81016,             0.52094,            0.032352,            0.012534,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.034638,             0.02287,                   0,                   1,             0.68729,             0.82332,              0.4802,            0.031392,            0.012424,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.035229,            0.023322,                   0,                   1,             0.68729,             0.82332,              0.4802,            0.031392,            0.012424,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.033158,            0.025498,                   0,                   1,             0.66053,             0.85722,             0.47737,            0.031866,            0.012415,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.032529,            0.021912,                   0,                   1,             0.66548,             0.85293,             0.44708,            0.034354,            0.012098,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.034849,            0.025446,                   0,                   1,             0.66548,             0.85293,             0.44708,            0.034354,            0.012098,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.033424,            0.024399,                   0,             0.92511,               0.625,             0.84922,             0.47785,            0.033541,            0.011846,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.034896,            0.022927,                   0,              0.8446,             0.67992,             0.81478,             0.49792,            0.033931,            0.011898,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.035119,            0.030186,                   0,              0.8446,             0.67992,             0.81478,             0.49792,            0.033931,            0.011898,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.032913,            0.021336,                   0,             0.87923,               0.625,             0.82239,             0.52453,            0.033269,            0.011661,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,             0.03405,            0.023198,                   0,             0.87923,               0.625,             0.82239,             0.52453,            0.033269,            0.011661,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.033289,            0.021251,                   0,             0.64065,                0.75,             0.80156,             0.50269,            0.032814,              0.0115,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.036777,            0.024827,                   0,             0.82886,               0.625,             0.79726,             0.50213,            0.035197,            0.011694,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.032089,            0.021168,                   0,             0.82886,               0.625,             0.79726,             0.50213,            0.035197,            0.011694,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.035204,            0.022331,                   0,             0.85474,               0.625,             0.79347,             0.50238,            0.034536,            0.011678,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.034216,            0.020649,                   0,             0.59426,              0.8125,             0.78469,             0.47751,            0.034578,            0.011561,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.036375,            0.020427,                   0,             0.59426,              0.8125,             0.78469,             0.47751,            0.034578,            0.011561,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.034581,            0.025572,                   0,             0.85204,              0.5625,             0.77963,             0.47975,            0.033283,            0.011632,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.033538,            0.019635,                   0,             0.85204,              0.5625,             0.77963,             0.47975,            0.033283,            0.011632,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.034601,             0.02313,                   0,             0.57748,              0.8125,             0.77294,             0.49815,            0.033805,            0.011584,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.033106,            0.022383,                   0,             0.82627,             0.59585,             0.77876,             0.47881,            0.033073,             0.01167,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.036921,             0.02582,                   0,             0.82627,             0.59585,             0.77876,             0.47881,            0.033073,             0.01167,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.032294,            0.022995,                   0,             0.90659,               0.625,             0.79188,             0.48843,            0.033658,            0.011606,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.032899,            0.024971,                   0,             0.90357,               0.625,             0.78585,             0.48826,            0.032154,            0.011662,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.031802,            0.021228,                   0,             0.90357,               0.625,             0.78585,             0.48826,            0.032154,            0.011662,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.034057,            0.022812,                   0,             0.85781,               0.625,             0.79281,             0.47738,              0.0318,            0.011421,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.029519,            0.022296,                   0,             0.85781,               0.625,             0.79281,             0.47738,              0.0318,            0.011421,                   0,             0.00208,             0.00208,             0.00208
                 162,             0.02873,            0.019932,                   0,             0.80086,               0.625,             0.79154,             0.50561,            0.031608,            0.011394,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.033257,            0.026449,                   0,             0.78748,               0.625,             0.81235,             0.53841,            0.030309,            0.011206,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.035662,            0.023532,                   0,             0.78748,               0.625,             0.81235,             0.53841,            0.030309,            0.011206,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.031564,            0.024348,                   0,             0.82716,             0.59955,             0.82156,             0.52633,            0.030068,            0.011221,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.032679,            0.025799,                   0,             0.82195,             0.57804,             0.82175,             0.52909,            0.030484,            0.011168,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.029121,            0.022344,                   0,             0.82195,             0.57804,             0.82175,             0.52909,            0.030484,            0.011168,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.032224,             0.02322,                   0,             0.83925,              0.5625,             0.83002,             0.51753,            0.029386,            0.011208,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.032395,            0.025033,                   0,             0.83925,              0.5625,             0.83002,             0.51753,            0.029386,            0.011208,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.030892,            0.022444,                   0,             0.59543,             0.82837,             0.83001,             0.52303,            0.029393,            0.011266,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.032441,            0.022433,                   0,             0.59244,              0.8125,             0.82646,             0.52443,            0.029203,            0.011216,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.028158,            0.020802,                   0,             0.59244,              0.8125,             0.82646,             0.52443,            0.029203,            0.011216,                   0,           0.0015355,           0.0015355,           0.0015355
